t,count,max,p50,p95,p99,mean_rate,action,run_amount,pod_grp,db_type
1682365075,134658,24.009003,0.768246,11.990711,15.602849,3131.063951,write,500k,5,m
1682365076,137420,24.201076,0.847276,12.598542,20.268916,3122.688983,write,500k,5,m
1682365077,140033,22.646339,0.791639,12.430012,18.094729,3111.366105,write,500k,5,m
1682365078,143374,19.969064,0.783999,11.661262,15.412457,3116.351062,write,500k,5,m
1682365079,146376,23.849616,0.797129,12.081172,17.147664,3113.912347,write,500k,5,m
1682365080,149322,22.309751,0.85219,11.255417,16.012399,3110.412579,write,500k,5,m
1682365081,152368,23.554978,0.845236,11.782243,16.091025,3109.096759,write,500k,5,m
1682365082,155323,23.89746,0.815449,11.561635,16.884808,3106.01367,write,500k,5,m
1682365083,158784,22.808798,0.801747,11.372727,15.988194,3112.972052,write,500k,5,m
1682365084,161846,24.023692,0.85783,11.985627,18.868175,3112.001287,write,500k,5,m
1682365085,164447,23.277182,0.909561,12.39758,17.388464,3102.366994,write,500k,5,m
1682365086,167336,23.444278,0.833948,11.618107,16.046928,3098.412937,write,500k,5,m
1682365087,170073,24.002407,0.887191,11.286821,16.856941,3091.84086,write,500k,5,m
1682365088,173772,19.79663,0.746472,10.115215,15.260604,3102.674892,write,500k,5,m
1682365089,176734,23.599806,0.798766,11.988086,16.152677,3100.222324,write,500k,5,m
1682365090,179830,24.136703,0.750566,12.129974,17.347145,3100.13158,write,500k,5,m
1682365091,182770,23.201323,0.841189,11.943507,15.997973,3097.423195,write,500k,5,m
1682365092,185800,21.961827,0.790491,12.026905,19.111469,3096.205122,write,500k,5,m
1682365093,188649,23.104946,0.793934,11.990397,19.309247,3092.247612,write,500k,5,m
1682365094,191407,23.448636,0.822124,12.3371,19.98114,3086.859318,write,500k,5,m
1682365095,194423,21.72451,0.785619,11.507147,17.995919,3085.726853,write,500k,5,m
1682365096,197615,19.565763,0.820432,10.872835,16.089129,3087.386877,write,500k,5,m
1682365097,200774,21.940428,0.735567,11.956664,18.019595,3088.441776,write,500k,5,m
1682365098,203855,19.89367,0.81864,11.379751,15.959975,3088.345774,write,500k,5,m
1682365099,206639,23.463835,0.816604,11.990245,16.064239,3083.819079,write,500k,5,m
1682365100,209920,23.511823,0.791489,11.392025,16.713272,3086.739419,write,500k,5,m
1682365101,213178,23.924034,0.75008,11.324328,15.96886,3089.21563,write,500k,5,m
1682365102,215698,23.578399,0.848577,12.347,18.610511,3081.090025,write,500k,5,m
1682365103,218529,23.657238,0.836225,12.032086,18.752213,3077.564777,write,500k,5,m
1682365104,221729,24.10334,0.758349,11.406746,18.911494,3079.265833,write,500k,5,m
1682365105,224870,23.296769,0.803018,11.724024,17.493109,3080.113163,write,500k,5,m
1682365106,228059,22.460982,1.015935,11.155851,16.023347,3081.578258,write,500k,5,m
1682365107,230644,23.608911,0.904167,12.176363,18.095941,3074.96835,write,500k,5,m
1682365108,233734,23.949706,0.792868,10.930271,16.032312,3075.1586,write,500k,5,m
1682365109,236957,23.96991,0.776603,10.813982,15.712545,3077.07579,write,500k,5,m
1682365110,239755,22.923902,0.854952,12.07269,18.115982,3073.506784,write,500k,5,m
1682365111,242800,23.480999,0.820299,11.988318,17.430085,3073.148314,write,500k,5,m
1682365112,245739,19.427729,0.781483,11.418407,16.019641,3071.468144,write,500k,5,m
1682365113,248892,23.553925,0.828498,11.100914,15.612835,3072.468734,write,500k,5,m
1682365114,252070,22.952397,0.803494,11.850646,16.338347,3073.75399,write,500k,5,m
1682365115,255316,23.530661,0.83993,11.124461,16.030654,3075.829767,write,500k,5,m
1682365116,258156,24.105933,0.86591,11.606233,18.111965,3073.02777,write,500k,5,m
1682365117,261207,23.391283,0.764023,11.997644,18.58283,3072.768804,write,500k,5,m
1682365118,264728,23.341694,0.791224,11.182212,18.013533,3077.974079,write,500k,5,m
1682365119,267630,22.526571,0.858499,11.984297,18.237955,3075.960534,write,500k,5,m
1682365120,270094,23.816443,0.831546,12.496101,17.744178,3069.007949,write,500k,5,m
1682365121,272744,23.180479,0.846683,12.149731,16.749894,3064.302154,write,500k,5,m
1682365122,275287,23.81691,0.827323,12.024173,17.007115,3058.509653,write,500k,5,m
1682365123,278517,20.148788,0.93642,11.152214,16.503973,3060.392222,write,500k,5,m
1682365124,281170,24.077697,0.890527,12.088376,19.51928,3055.964647,write,500k,5,m
1682365125,283923,24.109439,0.840221,11.938184,19.980842,3052.703681,write,500k,5,m
1682365126,287216,23.616092,0.759497,11.945479,16.153134,3055.252627,write,500k,5,m
1682365127,290321,24.02125,0.788992,12.047044,16.072313,3055.78226,write,500k,5,m
1682365128,293437,23.646673,0.848814,11.830503,17.07392,3056.410377,write,500k,5,m
1682365129,296585,20.886259,0.839386,10.527224,16.003081,3057.35329,write,500k,5,m
1682365130,299524,23.223138,0.822769,11.710813,14.885624,3056.147004,write,500k,5,m
1682365131,302080,23.198735,0.807654,12.05193,17.919284,3051.102112,write,500k,5,m
1682365132,305318,20.098567,0.736587,11.606682,15.907051,3052.964754,write,500k,5,m
1682365133,308436,21.510183,0.727857,11.715573,16.040781,3053.610686,write,500k,5,m
1682365134,311026,23.938185,0.889367,12.010138,19.495904,3049.075484,write,500k,5,m
1682365135,313813,23.63274,0.798276,12.011784,18.661744,3046.517949,write,500k,5,m
1682365136,317013,22.775926,0.876049,11.864586,17.804808,3047.989918,write,500k,5,m
1682365137,319760,24.314137,0.858537,11.994844,16.017531,3045.129691,write,500k,5,m
1682365138,323111,22.437087,0.909242,11.060553,17.184432,3048.01124,write,500k,5,m
1682365139,326153,23.563781,0.866931,12.031844,16.561375,3047.95776,write,500k,5,m
1682365140,329481,21.826864,0.857645,11.445467,15.905838,3050.545656,write,500k,5,m
1682365141,332779,22.2146,0.881377,11.280053,13.823494,3052.818271,write,500k,5,m
1682365142,335894,23.597414,0.8513,11.508985,16.0176,3053.387056,write,500k,5,m
1682365143,339186,23.377532,0.802227,11.353191,15.891105,3055.531651,write,500k,5,m
1682365144,342512,21.626345,0.848863,10.666431,15.993059,3057.949792,write,500k,5,m
1682365145,345615,20.255741,0.980193,11.267092,15.571417,3058.351492,write,500k,5,m
1682365146,348683,23.491185,0.866146,12.025093,19.019241,3058.431247,write,500k,5,m
1682365147,351730,23.86284,0.852904,11.639384,15.930039,3058.323893,write,500k,5,m
1682365148,354822,22.909243,0.840004,11.34441,15.554627,3058.624034,write,500k,5,m
1682365149,358137,23.550894,0.852186,11.376237,15.422775,3060.81149,write,500k,5,m
1682365150,361062,22.576806,0.823519,12.056597,19.19038,3059.663087,write,500k,5,m
1682365151,363968,21.537338,0.884329,11.989802,17.674554,3058.373189,write,500k,5,m
1682365152,366911,23.04061,0.860664,11.89433,16.010932,3057.413218,write,500k,5,m
1682365153,370032,22.789534,0.8643,11.306058,15.815931,3057.93822,write,500k,5,m
1682365154,372963,20.107396,0.8515,11.628066,15.485471,3056.897375,write,500k,5,m
1682365155,375877,21.687896,0.829891,11.695242,16.344474,3055.738555,write,500k,5,m
1682365156,378799,24.039983,0.828593,12.026455,17.865354,3054.655718,write,500k,5,m
1682365157,381756,34.379066,0.843803,11.933577,16.983427,3053.875105,write,500k,5,m
1682365158,384832,23.998126,0.756817,11.729254,19.05687,3054.04999,write,500k,5,m
1682365159,387745,23.316125,0.781926,11.947632,18.318521,3052.939338,write,500k,5,m
1682365160,390638,22.131825,0.808608,11.574455,17.263015,3051.686639,write,500k,5,m
1682365161,393364,24.108505,0.863026,11.99055,16.027132,3049.167384,write,500k,5,m
1682365162,395799,22.700598,0.885545,12.209922,18.761924,3044.446237,write,500k,5,m
1682365163,398595,21.692182,0.775097,11.52753,16.024134,3042.54806,write,500k,5,m
1682365164,401684,24.096701,0.781267,11.505916,16.927779,3042.898309,write,500k,5,m
1682365165,404562,23.198986,0.80496,11.49697,15.991546,3041.661866,write,500k,5,m
1682365166,407654,23.639229,0.929552,11.195125,16.005258,3042.036696,write,500k,5,m
1682365167,410241,23.349899,0.798474,12.730089,19.557377,3038.676716,write,500k,5,m
1682365168,412999,21.397023,0.824371,12.463223,17.530093,3036.600714,write,500k,5,m
1682365169,416287,24.240884,0.740204,11.316565,17.147303,3038.432945,write,500k,5,m
1682365170,419107,21.115692,0.868725,11.494787,15.650099,3036.85217,write,500k,5,m
1682365171,421924,24.019284,0.778348,11.755516,17.354164,3035.272202,write,500k,5,m
1682365172,424984,23.888924,0.831993,12.130956,15.888623,3035.448722,write,500k,5,m
1682365173,427888,23.77821,0.731455,11.943483,18.534347,3034.515512,write,500k,5,m
1682365174,430789,23.487786,0.771009,12.273395,18.097484,3033.575816,write,500k,5,m
1682365175,433971,23.955756,0.810462,11.334797,16.008813,3034.613198,write,500k,5,m
1682365176,436767,23.374723,0.770289,11.942497,19.086322,3032.959287,write,500k,5,m
1682365177,440232,20.086508,0.813648,10.407675,15.492575,3035.935374,write,500k,5,m
1682365178,443191,22.682613,0.840993,11.464589,15.545107,3035.375497,write,500k,5,m
1682365179,445980,23.717163,0.758605,12.412603,18.557753,3033.73373,write,500k,5,m
1682365180,448708,23.439461,0.782168,12.360642,18.369531,3031.664978,write,500k,5,m
1682365181,451834,20.692129,0.808999,11.082281,15.994102,3032.297376,write,500k,5,m
1682365182,454969,23.642164,0.738861,11.37828,15.633589,3032.98317,write,500k,5,m
1682365183,457879,24.14141,0.749389,12.048905,18.212562,3032.168427,write,500k,5,m
1682365184,460619,24.069445,0.863212,11.968582,17.233511,3030.248528,write,500k,5,m
1682365185,463882,19.749497,0.764622,11.301284,16.403288,3031.76849,write,500k,5,m
1682365186,466642,23.997145,0.788443,12.202413,20.002012,3030.006556,write,500k,5,m
1682365187,469316,23.072938,0.794457,12.069926,17.293128,3027.709813,write,500k,5,m
1682365188,472094,23.980662,0.927731,12.003823,16.035798,3026.110919,write,500k,5,m
1682365189,475222,23.275617,0.760833,11.661368,17.43192,3026.757723,write,500k,5,m
1682365190,478523,24.192155,0.821852,11.505681,17.44648,3028.494576,write,500k,5,m
1682365191,481567,23.575088,0.804661,11.844165,16.281758,3028.587944,write,500k,5,m
1682365192,484875,23.486164,0.78839,11.543893,15.256156,3030.333102,write,500k,5,m
1682365193,487734,22.863377,0.835568,12.234574,18.242636,3029.270648,write,500k,5,m
1682365194,490476,24.037783,0.788276,11.965507,18.29052,3027.4984,write,500k,5,m
1682365195,493220,23.538394,0.872341,12.072345,17.437856,3025.760905,write,500k,5,m
1682365196,496441,24.074608,0.783114,11.687028,19.171271,3026.948032,write,500k,5,m
1682365197,499613,24.017934,0.78717,11.85069,16.010875,3027.828783,write,500k,5,m
1682365202,3946,34.218283,1.369498,8.702783,12.569426,3896.450336,write,500k,5,m
1682365203,7822,36.597064,0.993052,9.680733,14.529609,3894.763556,write,500k,5,m
1682365204,11361,32.329548,1.008419,10.669982,15.570573,3776.827405,write,500k,5,m
1682365205,15535,23.477409,0.885972,9.833604,13.494358,3875.125477,write,500k,5,m
1682365206,18520,22.13055,0.919904,11.871839,18.422314,3698.171628,write,500k,5,m
1682365207,23147,22.150105,0.887263,8.570829,14.666328,3852.02567,write,500k,5,m
1682365208,26714,38.874723,1.34752,10.037166,15.18779,3812.064215,write,500k,5,m
1682365209,29878,24.254044,1.006589,11.636984,16.208512,3730.555012,write,500k,5,m
1682365210,33593,23.304177,0.787705,10.59437,14.538302,3729.179586,write,500k,5,m
1682365211,37090,23.293202,0.996694,10.468732,15.47029,3705.83605,write,500k,5,m
1682365212,40781,21.370604,0.991007,10.198812,14.962158,3703.964133,write,500k,5,m
1682365213,44672,22.897026,0.836916,10.756834,15.060281,3719.655924,write,500k,5,m
1682365214,48508,21.525685,0.784586,10.236887,15.567353,3729.002164,write,500k,5,m
1682365215,52354,23.499253,0.839468,9.693919,13.141951,3736.990238,write,500k,5,m
1682365216,55717,26.465244,0.90912,11.424462,14.873675,3712.520955,write,500k,5,m
1682365217,58942,29.241846,0.910608,10.590396,17.320528,3682.052506,write,500k,5,m
1682365218,62256,23.409678,0.893199,10.579328,14.788142,3660.152858,write,500k,5,m
1682365219,65539,23.458581,0.792085,11.414224,15.257455,3639.568879,write,500k,5,m
1682365220,69333,21.130506,0.7871,9.390543,14.398503,3647.659703,write,500k,5,m
1682365221,72993,22.446799,0.830101,10.696846,15.857797,3648.292895,write,500k,5,m
1682365222,76054,24.047052,0.955274,12.141309,18.728058,3620.466193,write,500k,5,m
1682365223,79426,24.038015,0.777863,11.300772,16.332948,3609.031918,write,500k,5,m
1682365224,83283,20.62417,0.852736,10.820427,12.587273,3619.835245,write,500k,5,m
1682365225,86651,20.441582,0.874659,10.81652,15.960481,3609.333775,write,500k,5,m
1682365226,90492,24.099955,1.029736,10.540043,14.152374,3618.528643,write,500k,5,m
1682365227,93881,23.933568,0.878667,11.874264,18.842617,3609.758131,write,500k,5,m
1682365228,97483,21.943875,0.817777,9.829525,15.438373,3609.477578,write,500k,5,m
1682365229,100989,22.414771,0.834954,10.917839,15.345616,3605.819145,write,500k,5,m
1682365230,104570,23.238763,0.884848,11.036885,15.564157,3604.938376,write,500k,5,m
1682365231,107538,24.208669,0.895001,12.031851,19.107255,3583.734023,write,500k,5,m
1682365232,110663,21.225117,0.96169,10.860281,17.297876,3568.952885,write,500k,5,m
1682365233,114086,20.125589,0.858096,10.308893,15.856797,3564.347625,write,500k,5,m
1682365234,117213,24.007207,0.942672,11.980533,17.967898,3551.110785,write,500k,5,m
1682365235,120511,21.024758,0.967012,10.575374,15.977457,3543.490193,write,500k,5,m
1682365236,123519,24.033438,1.002414,11.40428,16.150434,3528.373194,write,500k,5,m
1682365237,126966,19.689167,0.863828,10.217342,15.522665,3526.090772,write,500k,5,m
1682365238,130441,23.538417,0.839598,10.854723,15.489931,3524.721759,write,500k,5,m
1682365239,134220,23.165774,0.946193,10.346465,14.454365,3531.40215,write,500k,5,m
1682365240,137742,20.660284,0.802815,11.065625,15.383547,3531.117028,write,500k,5,m
1682365241,140733,22.618852,0.883924,12.003584,16.1202,3517.686178,write,500k,5,m
1682365242,144274,23.680018,0.913598,11.160565,15.505212,3518.236534,write,500k,5,m
1682365243,147734,23.584508,0.899,11.110468,15.164386,3516.848799,write,500k,5,m
1682365244,150310,50.753536,1.529415,11.672112,18.634174,3494.581313,write,500k,5,m
1682365245,153754,35.04482,1.64186,9.635849,13.743292,3493.813396,write,500k,5,m
1682365246,157094,23.411406,0.904391,11.134807,15.586364,3490.39199,write,500k,5,m
1682365247,160487,19.011665,0.850851,10.444499,15.442283,3488.273566,write,500k,5,m
1682365248,163961,22.927831,0.894573,10.507339,15.928172,3487.983,write,500k,5,m
1682365249,167809,17.498165,0.787125,10.899533,13.676279,3495.480406,write,500k,5,m
1682365250,171320,22.339741,0.847821,10.532015,15.859145,3495.797732,write,500k,5,m
1682365251,174696,24.075453,0.865782,11.094155,15.385417,3493.33747,write,500k,5,m
1682365252,178706,21.652836,0.799798,9.699507,14.69296,3503.526725,write,500k,5,m
1682365253,182193,22.294418,0.812304,10.75154,14.588097,3503.202668,write,500k,5,m
1682365254,185515,23.289775,0.848003,11.876391,16.015591,3499.782256,write,500k,5,m
1682365255,188809,23.530615,0.849183,11.816316,15.357573,3495.96948,write,500k,5,m
1682365256,191995,23.453729,0.963768,11.365081,15.940192,3490.344356,write,500k,5,m
1682365257,195390,23.374433,0.850181,11.099895,15.477115,3488.645962,write,500k,5,m
1682365258,198708,24.17704,0.90248,11.100082,16.00401,3485.650099,write,500k,5,m
1682365259,202236,24.029276,0.88496,10.803323,15.212288,3486.370858,write,500k,5,m
1682365260,205601,20.110255,0.839489,10.087433,15.308913,3484.332181,write,500k,5,m
1682365261,209018,23.909061,0.904291,11.31056,14.786633,3483.214001,write,500k,5,m
1682365262,212817,18.557985,1.133188,9.824301,13.74272,3488.371233,write,500k,5,m
1682365263,215803,24.031909,0.966407,11.950502,15.902065,3480.26795,write,500k,5,m
1682365264,218673,22.668142,0.856389,12.248375,19.301032,3470.601247,write,500k,5,m
1682365265,222345,23.196512,0.854145,11.162881,15.073157,3473.722793,write,500k,5,m
1682365266,226240,22.380027,0.946233,10.567327,14.710023,3480.200137,write,500k,5,m
1682365267,229822,19.548271,0.851535,10.123919,15.235784,3481.757984,write,500k,5,m
1682365268,233049,22.585205,0.985491,11.360045,16.00284,3477.894158,write,500k,5,m
1682365269,235866,22.616533,0.858614,12.138926,17.209451,3468.154636,write,500k,5,m
1682365270,239053,36.579758,0.903343,11.937151,18.259405,3464.170573,write,500k,5,m
1682365271,242284,23.130737,0.901135,11.216717,16.01062,3460.842344,write,500k,5,m
1682365272,245367,23.723974,0.848416,11.801673,16.501908,3455.497686,write,500k,5,m
1682365273,249215,20.298997,0.835592,10.422085,15.696801,3460.951495,write,500k,5,m
1682365274,252151,22.805848,0.922877,11.884377,17.097988,3453.773844,write,500k,5,m
1682365275,255386,22.711232,0.879779,11.868922,15.864792,3450.818954,write,500k,5,m
1682365276,258799,22.841378,0.750777,11.445405,18.368714,3450.304303,write,500k,5,m
1682365277,262077,19.691747,0.737613,11.155972,17.468583,3448.050782,write,500k,5,m
1682365278,264756,21.796786,0.833317,11.600751,16.706241,3438.071605,write,500k,5,m
1682365279,268361,23.106902,0.758831,11.404233,15.079895,3440.164204,write,500k,5,m
1682365280,271234,23.489631,0.768749,11.968555,16.321213,3432.985269,write,500k,5,m
1682365281,274138,22.355434,0.823995,12.231073,16.016843,3426.357047,write,500k,5,m
1682365282,277220,20.061696,0.755894,11.3427,16.035531,3422.158696,write,500k,5,m
1682365283,279990,23.282796,0.757126,12.39902,18.973047,3414.19455,write,500k,5,m
1682365284,282849,23.955195,0.831298,12.262669,18.018628,3407.51686,write,500k,5,m
1682365285,286153,23.085833,0.779663,11.437845,16.880979,3406.283263,write,500k,5,m
1682365286,289416,20.1016,0.768568,11.157873,16.161078,3404.596931,write,500k,5,m
1682365287,292422,22.403932,0.820789,11.030112,17.020524,3399.967121,write,500k,5,m
1682365288,295291,23.252987,0.835035,12.004703,18.644871,3393.870644,write,500k,5,m
1682365289,298951,24.142991,0.744979,10.948269,15.566534,3396.880515,write,500k,5,m
1682365290,301983,22.384102,0.838019,11.985642,16.067091,3392.785288,write,500k,5,m
1682365291,305209,21.014088,0.804652,11.770275,15.96315,3390.93636,write,500k,5,m
1682365292,307911,24.345996,0.845046,12.430805,19.975545,3383.379561,write,500k,5,m
1682365293,310741,22.979905,0.897173,11.162265,15.564601,3377.353156,write,500k,5,m
1682365294,313711,23.937013,0.820033,12.062244,19.319611,3372.970412,write,500k,5,m
1682365295,316489,23.242073,0.924231,11.929767,16.827755,3366.642722,write,500k,5,m
1682365296,319576,19.133393,0.86197,11.36544,15.76849,3363.699628,write,500k,5,m
1682365297,322515,22.664275,0.771491,11.517412,18.524304,3359.272937,write,500k,5,m
1682365298,325618,22.544438,0.81893,11.271603,16.020118,3356.624664,write,500k,5,m
1682365299,329267,20.929638,0.793696,10.169295,14.592135,3359.610763,write,500k,5,m
1682365300,332386,23.62138,0.796037,12.027848,19.422774,3357.188231,write,500k,5,m
1682365301,335332,24.215708,0.810502,12.018232,19.560457,3353.076988,write,500k,5,m
1682365302,338507,21.671275,0.925517,11.783099,16.047063,3351.312714,write,500k,5,m
1682365303,341423,24.057737,0.846836,12.010314,19.884109,3347.045495,write,500k,5,m
1682365304,344303,22.804,0.90262,12.003938,16.017868,3342.508261,write,500k,5,m
1682365305,347464,23.184259,0.842456,11.618185,16.044895,3340.763762,write,500k,5,m
1682365306,350740,23.97778,0.820918,11.573601,16.501042,3340.147205,write,500k,5,m
1682365307,353287,22.844784,0.871415,12.043552,16.241599,3332.672059,write,500k,5,m
1682365308,355972,21.363511,0.877443,11.599034,18.432339,3326.615906,write,500k,5,m
1682365309,359270,23.294518,0.844653,11.621551,19.035205,3326.347714,write,500k,5,m
1682365310,361986,23.539459,0.870882,12.242376,16.163311,3320.756061,write,500k,5,m
1682365311,365004,21.122938,0.834,10.850065,15.367321,3317.998738,write,500k,5,m
1682365312,368097,21.939314,0.842484,11.645711,16.049453,3315.979347,write,500k,5,m
1682365313,371306,19.277597,0.852912,11.64557,16.475624,3315.01978,write,500k,5,m
1682365314,374624,23.368919,0.906686,10.953637,15.733306,3314.995462,write,500k,5,m
1682365315,377369,21.803461,0.844543,12.476485,17.549139,3310.015276,write,500k,5,m
1682365316,380658,22.200613,0.847332,11.382911,15.889779,3309.854057,write,500k,5,m
1682365317,383416,19.840499,0.828785,12.047159,16.079596,3305.059416,write,500k,5,m
1682365318,386875,22.626651,0.771627,10.635672,15.28021,3306.422997,write,500k,5,m
1682365319,390258,24.177901,0.853269,11.807693,15.999581,3307.060663,write,500k,5,m
1682365320,393430,23.742492,0.878216,11.13512,15.006305,3305.931032,write,500k,5,m
1682365321,396622,23.951817,0.857652,11.465184,16.039463,3304.980981,write,500k,5,m
1682365322,400167,23.947872,0.845927,10.945705,15.249254,3306.963965,write,500k,5,m
1682365323,403285,22.053372,0.840413,11.27505,15.407227,3305.410705,write,500k,5,m
1682365324,406303,24.11385,0.783005,11.985954,19.834317,3303.059056,write,500k,5,m
1682365325,409630,23.460304,0.801863,11.23306,15.286729,3303.271408,write,500k,5,m
1682365326,412958,23.960952,0.772202,11.965435,19.006565,3303.469108,write,500k,5,m
1682365327,416005,24.196711,0.765063,11.591462,15.692407,3301.434196,write,500k,5,m
1682365328,418922,20.025814,0.818988,12.004204,16.041636,3298.40962,write,500k,5,m
1682365329,421611,22.446845,0.855554,12.063808,16.026763,3293.647508,write,500k,5,m
1682365330,425042,22.176367,0.758989,10.559413,15.945737,3294.71163,write,500k,5,m
1682365331,428364,22.456718,0.751927,11.184735,16.3322,3294.923047,write,500k,5,m
1682365332,431202,22.254126,0.798256,11.996943,16.115641,3291.436694,write,500k,5,m
1682365333,434347,21.834322,0.782297,11.977799,18.455454,3290.328136,write,500k,5,m
1682365334,437387,20.458397,0.793294,11.41583,16.054727,3288.459089,write,500k,5,m
1682365335,440015,22.36547,0.814263,12.035081,15.916874,3283.525323,write,500k,5,m
1682365336,443121,20.187316,0.812195,11.712975,16.775591,3282.199108,write,500k,5,m
1682365337,446242,20.57894,0.783686,11.251308,16.76314,3281.015682,write,500k,5,m
1682365338,449405,23.691198,0.817104,11.770405,15.781359,3280.153284,write,500k,5,m
1682365339,452605,20.344161,0.737031,11.946717,16.039192,3279.569408,write,500k,5,m
1682365340,455435,24.069988,0.837571,11.969379,18.5404,3276.341,write,500k,5,m
1682365341,458299,24.188698,0.823113,12.005158,18.247607,3273.397133,write,500k,5,m
1682365342,461393,23.926762,0.747721,12.012144,19.475828,3272.121835,write,500k,5,m
1682365343,464234,23.500154,0.810028,11.08011,15.574499,3269.089112,write,500k,5,m
1682365344,466786,20.2927,0.850307,11.940561,17.521151,3264.057947,write,500k,5,m
1682365345,470043,23.371116,0.804592,11.362255,14.884656,3264.030826,write,500k,5,m
1682365346,473627,23.715673,0.915938,9.869298,14.549729,3266.231351,write,500k,5,m
1682365347,477292,30.984359,2.086221,7.042433,11.563246,3268.952722,write,500k,5,m
1682365348,481418,21.068303,1.123565,8.7383,13.239677,3274.782237,write,500k,5,m
1682365349,484644,23.051492,0.804769,11.126648,15.775453,3274.457793,write,500k,5,m
1682365350,487567,22.573852,0.791316,11.62262,17.9515,3272.10109,write,500k,5,m
1682365351,490639,23.660934,0.819632,11.982458,17.956133,3270.766585,write,500k,5,m
1682365352,493851,21.93191,0.826682,11.89286,15.507358,3270.380256,write,500k,5,m
1682365353,496926,23.626397,0.810687,11.40756,16.771598,3269.094985,write,500k,5,m
1682365354,499989,22.595861,0.809625,11.605205,16.040135,3267.747362,write,500k,5,m
1682365364,3485,43.114302,1.252456,11.413833,17.379757,3444.350186,write,500k,5,m
1682365365,7744,23.018177,0.881203,10.332985,14.116055,3854.960579,write,500k,5,m
1682365366,11765,24.211852,0.838492,9.604355,13.794668,3909.589708,write,500k,5,m
1682365367,14582,23.209139,0.839251,11.97605,16.266112,3637.258838,write,500k,5,m
1682365368,17720,22.92917,0.73105,11.587019,15.404064,3538.265616,write,500k,5,m
