t,count,max,p50,p95,p99,mean_rate,action,run_amount,pod_grp,db_type
1682364038,90669,21.857421,0.807313,11.69214,16.238628,3237.309478,read,100k,3,m
1682364039,94143,23.435235,0.940509,11.263203,15.671155,3245.442446,read,100k,3,m
1682364040,96558,22.144712,0.912965,12.744974,18.772179,3217.844483,read,100k,3,m
1682364041,99397,23.981796,0.804756,12.138877,18.284033,3205.585285,read,100k,3,m
1682364080,3595,52.044175,1.164231,10.274394,15.001874,3551.602735,read,100k,3,m
1682364081,6748,24.021206,0.913614,10.815556,15.36174,3360.300847,read,100k,3,m
1682364082,11374,23.30292,0.903805,8.104738,12.142924,3778.135869,read,100k,3,m
1682364083,15027,22.859012,0.744192,10.518622,14.91022,3745.689248,read,100k,3,m
1682364084,18394,23.721561,0.808555,11.407662,15.976323,3670.393281,read,100k,3,m
1682364085,21469,24.01448,0.78467,11.917058,17.999856,3573.077958,read,100k,3,m
1682364086,25100,21.447212,0.809062,9.909108,14.943201,3581.526636,read,100k,3,m
1682364087,28030,23.985068,0.858053,12.019331,17.641843,3500.289229,read,100k,3,m
1682364088,30958,23.218211,0.820308,11.546916,16.037126,3436.687257,read,100k,3,m
1682364089,34032,22.668656,0.833587,11.251066,15.891329,3400.452276,read,100k,3,m
1682364090,37032,23.803488,0.854953,11.453952,15.976846,3364.108775,read,100k,3,m
1682364091,40222,19.915024,0.834961,11.131636,15.328166,3349.724876,read,100k,3,m
1682364092,43168,22.471233,0.847434,11.89832,17.521066,3318.622564,read,100k,3,m
1682364093,46676,24.114361,0.779412,10.978195,17.493338,3332.161476,read,100k,3,m
1682364094,49828,22.521891,0.77013,11.659257,15.697162,3320.176548,read,100k,3,m
1682364095,53385,20.800282,0.796322,10.400676,15.994636,3334.917282,read,100k,3,m
1682364096,57205,21.330873,0.82895,9.41159,15.412528,3363.37367,read,100k,3,m
1682364097,60592,23.491827,0.753913,11.439882,15.992306,3364.772699,read,100k,3,m
1682364098,63654,22.005595,0.760396,11.681715,16.054775,3348.549686,read,100k,3,m
1682364099,66537,22.715063,0.759477,11.962471,16.686521,3325.442222,read,100k,3,m
1682364100,69518,20.031319,0.840235,11.010825,16.008259,3309.155195,read,100k,3,m
1682364101,72689,24.011698,0.805001,11.958286,16.965802,3302.960026,read,100k,3,m
1682364102,75598,22.747519,0.804873,11.946722,16.046601,3285.814764,read,100k,3,m
1682364103,78442,20.063647,0.832219,12.162213,17.896543,3267.416121,read,100k,3,m
1682364104,81389,22.187697,0.802304,12.032812,16.052652,3254.598497,read,100k,3,m
1682364105,84272,22.774655,0.832954,11.721947,15.990665,3240.309218,read,100k,3,m
1682364106,87361,24.220943,0.789073,11.191518,15.979636,3234.708833,read,100k,3,m
1682364107,90565,23.054957,0.832512,11.507637,15.945207,3233.60752,read,100k,3,m
1682364108,93130,24.110412,0.828296,11.995808,19.415188,3210.570264,read,100k,3,m
1682364109,95992,23.571192,0.81281,12.057002,16.041044,3198.988946,read,100k,3,m
1682364110,99006,20.262254,0.785654,12.497602,16.818111,3192.974024,read,100k,3,m
1682364130,4123,41.502291,1.231543,9.011539,12.95325,4025.741008,read,100k,3,m
1682364131,8563,20.617202,1.00766,8.481566,11.899705,4261.506953,read,100k,3,m
1682364132,12488,21.970476,0.937052,8.998872,15.848174,4149.744495,read,100k,3,m
1682364133,15747,20.080172,0.883781,10.980643,15.954156,3927.874518,read,100k,3,m
1682364134,18930,24.29249,0.840301,11.341797,15.904442,3779.381863,read,100k,3,m
1682364135,22428,24.208429,0.866473,11.023828,15.06168,3732.737071,read,100k,3,m
1682364136,25707,20.381908,2.047015,8.812061,14.109767,3664.839968,read,100k,3,m
1682364137,29335,33.270686,1.539188,9.664947,13.527362,3662.310464,read,100k,3,m
1682364138,32824,23.978392,0.891645,10.706226,16.048361,3643.492242,read,100k,3,m
1682364139,36536,22.455903,0.915381,9.370917,13.83788,3650.649185,read,100k,3,m
1682364140,39824,23.069807,1.014351,10.648481,13.374713,3617.658348,read,100k,3,m
1682364141,42995,23.401017,1.022047,11.465753,16.702014,3580.554301,read,100k,3,m
1682364142,46771,22.409787,1.096003,10.426529,12.752988,3595.358968,read,100k,3,m
1682364143,50034,17.870295,1.174312,10.39971,14.791481,3571.928665,read,100k,3,m
1682364144,53558,21.919545,0.905189,10.267858,16.103253,3568.881658,read,100k,3,m
1682364145,57153,29.49488,0.875821,10.38611,15.200602,3570.263018,read,100k,3,m
1682364146,60789,19.762532,0.824384,9.294949,15.810812,3574.237208,read,100k,3,m
1682364147,63968,23.290286,0.966197,10.740464,16.374889,3552.177732,read,100k,3,m
1682364148,67451,24.076701,0.93969,10.798715,15.582395,3548.598818,read,100k,3,m
1682364149,71210,24.145068,0.862948,10.387437,14.669951,3559.093047,read,100k,3,m
1682364150,74874,22.754886,0.86259,9.949809,15.301387,3564.098524,read,100k,3,m
1682364151,78240,22.745649,0.982229,10.970328,15.917728,3555.003587,read,100k,3,m
1682364152,81685,25.739718,0.866321,11.129454,15.425364,3550.372264,read,100k,3,m
1682364153,84971,21.84123,0.919796,10.863084,15.090294,3539.35915,read,100k,3,m
1682364154,88188,22.491762,0.832621,11.141741,16.038507,3526.473113,read,100k,3,m
1682364155,91640,20.121948,0.903375,10.271032,16.015756,3523.584978,read,100k,3,m
1682364156,95482,20.929263,0.83813,8.80375,14.242991,3535.407458,read,100k,3,m
1682364157,99186,20.29359,0.838029,9.369463,15.250917,3541.391235,read,100k,3,m
1682364173,3784,38.924883,1.402242,10.019134,15.84234,3734.644442,read,100k,3,m
1682364174,8185,20.15116,0.936815,8.742244,12.684033,4052.037483,read,100k,3,m
1682364175,12235,26.024457,1.091734,8.916974,13.031415,4062.381153,read,100k,3,m
1682364176,16234,22.261322,0.890715,9.886131,12.717137,4047.760193,read,100k,3,m
1682364177,19644,23.940577,0.933576,9.784669,15.74177,3919.060925,read,100k,3,m
1682364178,22869,22.770995,0.964709,10.696854,14.072508,3806.054502,read,100k,3,m
1682364179,26747,24.041717,0.900245,10.365397,15.177695,3815.93977,read,100k,3,m
1682364180,29675,19.441809,1.035883,11.571484,15.471429,3705.506541,read,100k,3,m
1682364181,33092,23.354355,1.049379,11.080963,15.114865,3673.371447,read,100k,3,m
1682364182,36859,23.796914,0.888129,10.357401,12.867311,3682.564411,read,100k,3,m
1682364183,40172,20.401362,0.99747,10.938432,15.778466,3649.255468,read,100k,3,m
1682364184,43370,22.644884,0.955321,10.822691,15.476088,3611.752143,read,100k,3,m
1682364185,46664,29.703888,0.943475,11.209324,15.069185,3587.241432,read,100k,3,m
1682364186,50360,22.653125,0.877404,11.143762,16.039666,3594.813607,read,100k,3,m
1682364187,53741,20.016916,0.896336,10.730459,15.333868,3580.770112,read,100k,3,m
1682364188,57204,20.827932,0.893531,11.264,15.284184,3573.373558,read,100k,3,m
1682364189,61040,19.490258,1.070637,8.671886,14.864703,3588.771654,read,100k,3,m
1682364190,64034,20.875409,1.008199,11.514563,14.990368,3555.844276,read,100k,3,m
1682364191,67535,20.056092,0.867897,10.686251,15.496306,3552.973557,read,100k,3,m
1682364192,70857,21.411438,1.02012,10.405551,16.005987,3541.417912,read,100k,3,m
1682364193,74268,22.082499,0.891067,11.208041,15.953377,3535.233344,read,100k,3,m
1682364194,77497,24.058155,0.858026,11.28221,16.104734,3521.339421,read,100k,3,m
1682364195,80416,23.235957,0.849054,11.951754,18.358789,3495.167607,read,100k,3,m
1682364196,83895,23.899999,0.923139,10.44819,15.571003,3494.468141,read,100k,3,m
1682364197,86643,23.983926,0.81819,11.995261,17.591805,3464.653102,read,100k,3,m
1682364198,90345,22.054541,0.732409,11.201548,15.359238,3473.733836,read,100k,3,m
1682364199,93156,24.278422,0.83825,12.207446,19.950471,3449.237737,read,100k,3,m
1682364200,96067,24.146436,0.820482,11.977122,18.208043,3430.061843,read,100k,3,m
1682364201,99408,20.212981,0.871047,10.65847,16.034132,3426.96661,read,100k,3,m
1682364220,4283,39.43181,1.122404,8.190934,12.894079,4223.850271,read,100k,3,m
1682364221,8063,20.342223,0.902726,9.016425,12.921621,4013.599221,read,100k,3,m
1682364222,12222,22.059239,0.945089,9.454981,12.602626,4059.818773,read,100k,3,m
1682364223,15397,20.042352,0.85583,11.088866,15.955694,3842.181928,read,100k,3,m
1682364224,18895,24.247708,0.873061,11.092234,14.662172,3772.212316,read,100k,3,m
1682364225,22290,20.209891,0.930472,11.000915,15.487259,3709.887218,read,100k,3,m
1682364226,25085,23.239826,0.847634,12.500949,16.051932,3579.301729,read,100k,3,m
1682364227,28650,19.534601,0.808215,9.363413,15.159826,3577.872572,read,100k,3,m
1682364228,31560,24.047915,0.84364,12.209572,16.487799,3503.571787,read,100k,3,m
1682364229,35389,20.014996,0.828512,9.16406,14.387354,3535.970041,read,100k,3,m
1682364230,39510,22.277858,0.988497,10.235809,12.782885,3589.038021,read,100k,3,m
1682364231,42444,23.163082,0.898891,12.265864,16.021174,3534.67573,read,100k,3,m
1682364232,45397,20.162143,0.900395,12.029244,16.030117,3490.034312,read,100k,3,m
1682364233,48794,21.791702,1.09981,10.549808,14.737942,3482.794442,read,100k,3,m
1682364234,51829,31.137475,2.406618,9.266651,13.802196,3453.147078,read,100k,3,m
1682364235,54987,25.567111,1.898621,9.20837,15.949241,3435.112075,read,100k,3,m
1682364236,58931,21.831749,1.128891,9.416249,13.177406,3464.808234,read,100k,3,m
1682364237,61899,19.849403,0.898537,10.784296,15.954979,3437.369502,read,100k,3,m
1682364238,65285,19.119082,0.813421,10.728919,15.958007,3434.629132,read,100k,3,m
1682364239,68654,22.627209,0.808503,11.484197,15.702591,3431.424454,read,100k,3,m
1682364240,72059,24.004534,0.85893,10.759048,15.008688,3430.061657,read,100k,3,m
1682364241,74758,23.390839,0.937042,11.894035,16.881567,3396.96328,read,100k,3,m
1682364242,78443,20.938223,0.9151,10.082406,13.819903,3409.454357,read,100k,3,m
1682364243,82259,23.74396,0.895084,9.819296,13.66806,3426.376777,read,100k,3,m
1682364244,85739,22.603036,1.009152,11.172365,15.823944,3428.520184,read,100k,3,m
1682364245,89143,21.414674,0.927536,10.129103,14.587063,3427.586521,read,100k,3,m
1682364246,92530,20.02158,0.856713,11.084798,15.997332,3426.093677,read,100k,3,m
1682364247,95945,22.896392,0.828911,11.464772,16.0269,3425.695642,read,100k,3,m
