t,count,max,p50,p95,p99,mean_rate,action,run_amount,pod_grp,db_type
1682345103,46107,23.02583,0.8946,9.337045,14.979406,3544.477248,write,100k,1,m
1682345104,49253,23.513174,1.109847,10.921737,13.630498,3515.97734,write,100k,1,m
1682345105,52851,23.499459,0.909409,10.277867,14.708439,3521.458848,write,100k,1,m
1682345106,55829,22.62809,0.944764,11.546308,17.006357,3487.547352,write,100k,1,m
1682345107,59216,17.5912,0.869221,9.184765,15.530709,3481.512823,write,100k,1,m
1682345108,62681,19.581922,0.956866,10.468751,14.78798,3480.591454,write,100k,1,m
1682345109,66213,20.431614,0.890061,10.118397,14.769832,3483.399225,write,100k,1,m
1682345110,69770,19.204425,0.813269,10.886027,14.068716,3487.030443,write,100k,1,m
1682345111,73079,20.810343,0.897359,10.874775,14.138773,3478.61358,write,100k,1,m
1682345112,76333,22.983607,0.782283,11.153114,15.894407,3468.34195,write,100k,1,m
1682345113,79540,19.817776,1.036319,10.450947,15.482133,3456.932192,write,100k,1,m
1682345114,83088,22.754595,0.963987,10.989432,15.977838,3460.825909,write,100k,1,m
1682345115,85950,22.301863,0.903419,12.02155,16.894492,3436.940881,write,100k,1,m
1682345116,88957,22.331794,0.872797,10.894939,15.53124,3420.362286,write,100k,1,m
1682345117,92330,22.148707,0.794086,10.129626,15.963031,3418.622291,write,100k,1,m
1682345118,95074,22.41206,0.8593,11.786771,15.610424,3394.549139,write,100k,1,m
1682345119,97903,22.897173,0.842038,11.966834,16.945797,3375.082576,write,100k,1,m
1682345124,3256,51.421613,1.275099,10.268484,16.927063,3219.346536,write,100k,1,m
1682345125,7059,24.78185,1.202126,9.481762,15.935739,3512.713232,write,100k,1,m
1682345126,11099,25.688548,1.11626,8.491141,13.20381,3688.886984,write,100k,1,m
1682345127,14743,22.336315,0.893994,10.868457,14.364046,3677.137127,write,100k,1,m
1682345128,17325,23.452597,0.89223,12.069014,19.237103,3459.133342,write,100k,1,m
1682345129,20688,22.174478,0.885974,10.865036,15.412423,3442.971699,write,100k,1,m
1682345130,24351,18.892438,0.840776,10.035501,14.230848,3473.731625,write,100k,1,m
1682345131,27547,20.238408,0.899711,10.765973,15.334927,3439.615471,write,100k,1,m
1682345132,30763,24.034644,0.828273,11.30663,15.955869,3415.011959,write,100k,1,m
1682345133,33329,21.684002,0.918252,11.960422,18.336416,3330.30196,write,100k,1,m
1682345134,36589,22.228353,0.852258,10.981877,15.980778,3323.790572,write,100k,1,m
1682345135,39401,21.849537,0.807176,12.171253,18.183636,3281.344854,write,100k,1,m
1682345136,42460,22.000166,0.780858,11.382761,16.722825,3264.194811,write,100k,1,m
1682345137,45477,20.189216,0.757931,11.401694,16.051914,3246.616267,write,100k,1,m
1682345138,48380,23.970877,0.756991,12.020729,18.516794,3223.595246,write,100k,1,m
1682345139,51183,20.117327,0.792744,12.427446,16.080148,3197.415613,write,100k,1,m
1682345140,54538,23.250329,0.746861,11.070843,15.488803,3206.943631,write,100k,1,m
1682345141,57648,19.620523,0.751707,11.224458,16.005912,3201.285856,write,100k,1,m
1682345142,60274,23.499721,0.831518,12.485311,17.611828,3170.902237,write,100k,1,m
1682345143,63399,25.002468,0.952401,10.843363,16.275735,3168.671218,write,100k,1,m
1682345144,66367,217.372386,0.839378,11.541402,15.64942,3159.209868,write,100k,1,m
1682345145,69344,24.064501,0.754362,10.704454,15.922888,3150.9038,write,100k,1,m
1682345146,72034,19.572751,0.774581,11.849384,15.988582,3130.916566,write,100k,1,m
1682345147,75078,22.530653,0.737671,11.25281,15.612115,3127.29129,write,100k,1,m
1682345148,77769,20.825139,0.779233,12.023295,16.027139,3109.840387,write,100k,1,m
1682345149,80828,20.032284,0.826554,10.757129,15.982271,3107.855892,write,100k,1,m
1682345150,84289,21.996212,1.814249,8.86547,14.196229,3120.717192,write,100k,1,m
1682345151,87883,25.447679,0.961606,10.446761,13.150611,3137.819513,write,100k,1,m
1682345152,91006,23.588833,0.786966,11.324472,16.813685,3137.349365,write,100k,1,m
1682345153,93652,24.217186,0.838005,12.436035,18.939275,3120.948698,write,100k,1,m
1682345154,97710,23.912194,1.243133,8.591602,13.914276,3150.96525,write,100k,1,m
1682345173,3337,35.772994,1.290165,9.441708,18.112806,3302.241635,write,100k,1,m
1682345174,6564,19.862678,0.90708,11.444592,16.022377,3268.259414,write,100k,1,m
1682345175,11029,21.55472,0.962042,8.670368,12.944179,3666.77017,write,100k,1,m
1682345176,14118,20.184557,0.84702,10.666943,15.105082,3521.796336,write,100k,1,m
1682345177,17173,23.581425,0.773125,10.329048,15.5817,3428.713315,write,100k,1,m
1682345178,20043,23.030018,0.785373,11.439593,15.983864,3336.067258,write,100k,1,m
1682345179,22495,24.230279,0.852953,12.591917,19.520736,3210.097269,write,100k,1,m
1682345180,25861,22.979484,0.774531,11.361335,15.643478,3229.412981,write,100k,1,m
1682345181,28905,20.000768,0.872289,10.751857,18.122911,3208.812933,write,100k,1,m
1682345182,31918,23.505374,0.810626,10.795529,15.980029,3189.328149,write,100k,1,m
1682345183,35143,23.68628,0.752949,11.342414,15.965011,3192.612438,write,100k,1,m
1682345184,38305,20.194882,0.732511,10.766003,15.775764,3190.137455,write,100k,1,m
1682345185,41471,24.073789,0.791055,11.227501,16.007782,3188.271805,write,100k,1,m
1682345186,44671,20.179483,0.799008,10.624051,17.439043,3189.189849,write,100k,1,m
1682345187,47677,20.105456,0.77255,10.906524,16.05724,3176.923913,write,100k,1,m
1682345188,50465,23.515032,0.818645,11.830831,17.211917,3152.646064,write,100k,1,m
1682345189,54148,24.034777,0.734677,10.557239,15.485047,3183.750207,write,100k,1,m
1682345190,57253,22.699933,0.74142,11.226578,15.918446,3179.391027,write,100k,1,m
1682345191,59849,19.70511,0.873495,12.161015,17.953852,3148.758789,write,100k,1,m
1682345192,62238,23.944652,0.824274,14.152065,18.468809,3110.760514,write,100k,1,m
1682345193,65421,20.767439,0.724654,11.608016,16.041596,3114.219908,write,100k,1,m
1682345194,68120,22.392874,0.782475,11.818198,15.96941,3095.368317,write,100k,1,m
1682345195,70982,20.498579,0.750279,11.587211,16.038198,3085.229058,write,100k,1,m
1682345196,74688,22.27557,0.882927,10.585588,15.595481,3111.059306,write,100k,1,m
1682345197,77891,22.224435,0.883664,10.920443,16.042778,3114.754137,write,100k,1,m
1682345198,81473,22.489916,0.874844,10.428002,12.484359,3132.67277,write,100k,1,m
1682345199,84176,23.547131,0.779106,12.006582,18.336235,3116.808252,write,100k,1,m
1682345200,87098,23.462076,0.773585,11.994097,16.196402,3109.852062,write,100k,1,m
1682345201,90875,23.368951,0.897504,10.460811,15.92834,3132.796107,write,100k,1,m
1682345202,93859,23.476087,0.810463,11.349953,16.220442,3127.889444,write,100k,1,m
1682345203,96545,19.827609,0.898614,11.510401,15.352524,3113.646861,write,100k,1,m
1682345204,99284,21.962863,0.845957,12.019045,15.984187,3101.955194,write,100k,1,m
1682345239,3391,39.607799,1.326904,10.365051,16.045278,3356.041251,write,100k,1,m
1682345240,7176,22.972182,1.003745,10.489836,16.113367,3573.49619,write,100k,1,m
1682345241,11268,24.434473,0.933076,8.470659,12.744424,3746.773171,write,100k,1,m
1682345242,14200,21.761675,0.76904,11.188585,15.97198,3541.846487,write,100k,1,m
1682345243,17015,21.642465,0.747413,11.563236,18.475151,3397.233281,write,100k,1,m
1682345244,20441,22.705209,0.732632,10.927262,15.987608,3401.912759,write,100k,1,m
1682345245,23341,22.836151,0.763054,11.483577,16.036174,3330.676812,write,100k,1,m
1682345246,26839,23.386384,0.769742,9.594341,15.160014,3351.429332,write,100k,1,m
1682345247,29855,23.519396,0.777745,11.976891,16.449979,3314.309987,write,100k,1,m
1682345248,32874,19.568205,0.765169,11.393535,16.009788,3284.804769,write,100k,1,m
1682345249,36039,21.693841,0.848869,11.985568,16.15017,3273.936681,write,100k,1,m
1682345250,39043,24.030081,0.819532,11.915218,19.510867,3251.573258,write,100k,1,m
1682345251,41742,23.387497,0.854241,12.288481,18.32282,3209.118042,write,100k,1,m
1682345252,45050,19.175764,0.749264,9.739606,15.770227,3216.231926,write,100k,1,m
1682345253,48470,20.08509,0.717738,10.860633,15.43133,3229.660456,write,100k,1,m
1682345254,51384,20.253947,0.768423,11.208374,15.991837,3209.993001,write,100k,1,m
1682345255,53960,19.402208,0.829587,11.926765,15.991099,3172.755629,write,100k,1,m
1682345256,57023,21.435767,0.777895,12.065061,15.936638,3166.607433,write,100k,1,m
1682345257,60152,23.427121,0.781804,11.523325,16.006645,3164.56567,write,100k,1,m
1682345258,62857,22.899842,0.762185,11.58966,17.659617,3141.676087,write,100k,1,m
1682345259,65172,20.227488,0.946413,11.92534,16.772024,3102.367092,write,100k,1,m
1682345260,68434,20.058409,0.941879,10.858314,15.337841,3109.586733,write,100k,1,m
1682345261,71818,22.986725,0.846523,10.771334,15.312485,3121.514267,write,100k,1,m
1682345262,74692,23.881671,0.776518,11.462688,17.969788,3111.234004,write,100k,1,m
1682345263,77892,20.07386,0.890304,10.9367,15.985891,3114.820304,write,100k,1,m
1682345264,81588,20.543158,0.989222,10.18199,15.033382,3137.081713,write,100k,1,m
1682345265,84495,23.551484,0.744341,11.908415,15.481695,3128.598879,write,100k,1,m
1682345266,87427,19.231757,0.780337,11.626419,16.147079,3121.577789,write,100k,1,m
1682345267,90209,19.601932,0.819197,11.911139,16.009083,3109.881279,write,100k,1,m
1682345268,92830,21.957766,0.813907,12.018183,15.597358,3093.577571,write,100k,1,m
1682345269,95543,23.035248,0.790768,11.83022,16.429254,3081.308298,write,100k,1,m
1682345270,98573,23.865427,0.768557,11.357226,16.023289,3079.707205,write,100k,1,m
1682345297,3497,24.751797,1.373597,9.998953,15.128665,3458.716181,write,100k,1,m
1682345298,7033,20.589158,0.977693,10.342036,14.315662,3500.991999,write,100k,1,m
1682345299,11305,28.218407,0.955716,8.518763,14.562451,3759.184565,write,100k,1,m
1682345300,14821,22.275934,0.878215,11.343559,15.525107,3695.721072,write,100k,1,m
1682345301,18555,21.815587,0.845064,9.253819,14.546858,3704.173332,write,100k,1,m
1682345302,22135,20.773157,0.870756,9.378584,15.590213,3682.964369,write,100k,1,m
1682345303,25403,19.943442,0.837544,11.468878,15.2188,3624.782653,write,100k,1,m
1682345304,28785,23.934608,0.888683,10.500095,15.991689,3594.724773,write,100k,1,m
1682345305,31727,23.34651,1.002088,11.88136,14.729362,3522.039093,write,100k,1,m
1682345306,34977,21.074532,1.094586,10.031502,15.98422,3494.883123,write,100k,1,m
1682345307,38224,20.191977,0.798171,11.359827,15.996923,3472.311052,write,100k,1,m
1682345308,41603,21.341263,0.912473,11.00699,16.505738,3464.627987,write,100k,1,m
1682345309,45006,20.128208,0.883402,10.288913,15.889847,3460.020368,write,100k,1,m
1682345310,48413,23.56612,0.848741,11.319269,15.833377,3456.132182,write,100k,1,m
1682345311,51727,19.43615,0.798061,10.845873,16.016091,3446.75871,write,100k,1,m
1682345312,55006,19.604053,0.890133,10.984947,15.998074,3436.187354,write,100k,1,m
1682345313,58570,21.280277,0.802111,10.703643,15.169855,3443.679361,write,100k,1,m
1682345314,61860,21.906979,0.883388,10.992612,16.001284,3435.11562,write,100k,1,m
1682345315,65549,20.779757,0.823121,10.301201,15.743975,3448.445479,write,100k,1,m
1682345316,68259,23.68638,1.064843,11.887683,16.029691,3411.663047,write,100k,1,m
1682345317,71935,19.301409,0.923998,9.341546,14.193286,3424.208031,write,100k,1,m
1682345318,75198,24.126698,0.955477,11.947464,16.205924,3416.890857,write,100k,1,m
1682345319,78538,23.437131,0.901856,11.022921,15.764516,3413.575285,write,100k,1,m
1682345320,82118,21.816217,0.839465,10.808615,15.44187,3420.458328,write,100k,1,m
1682345321,86130,19.320398,0.866539,8.538301,14.074182,3444.128129,write,100k,1,m
1682345322,89557,19.938042,0.905314,10.992856,15.990397,3443.519778,write,100k,1,m
1682345323,93156,19.519612,0.924166,9.884406,14.746899,3449.240236,write,100k,1,m
1682345324,96538,23.340607,0.888056,10.111386,15.966091,3446.861712,write,100k,1,m
1682345337,3172,46.43488,1.429484,9.605592,17.485534,3135.757671,write,100k,1,m
1682345338,6657,25.440044,1.090354,9.438077,15.131027,3308.614489,write,100k,1,m
1682345339,10915,19.320902,1.143294,8.371122,13.17929,3625.184078,write,100k,1,m
1682345340,14339,34.842275,1.389916,9.880516,14.875209,3574.530651,write,100k,1,m
1682345341,17810,23.83732,1.079185,11.118398,14.726081,3555.436407,write,100k,1,m
1682345342,21275,20.42483,0.959654,10.248255,12.801158,3540.118749,write,100k,1,m
1682345343,24659,19.986189,0.91703,10.118397,14.249513,3518.461597,write,100k,1,m
1682345344,28719,18.615159,0.995867,9.563917,12.79085,3585.680913,write,100k,1,m
1682345345,32114,23.999187,0.995864,10.084567,15.781193,3564.663332,write,100k,1,m
1682345346,35776,24.147599,0.899146,9.949626,14.8694,3574.382886,write,100k,1,m
1682345347,38930,21.842093,0.843276,11.15361,15.933113,3536.262477,write,100k,1,m
1682345348,42465,22.860371,0.857988,11.119228,14.158344,3536.059409,write,100k,1,m
1682345349,45965,21.366222,0.839232,9.82803,15.394485,3533.545707,write,100k,1,m
1682345350,49335,24.965535,0.878509,11.10987,15.516502,3521.781767,write,100k,1,m
1682345351,52464,19.842785,0.892601,10.689721,15.279235,3495.535134,write,100k,1,m
1682345352,55655,23.470579,0.956015,11.064201,15.992598,3476.532251,write,100k,1,m
1682345353,59082,19.609443,0.932822,10.219424,15.438195,3473.588846,write,100k,1,m
1682345354,62246,16.415377,1.035179,10.329195,13.831402,3456.429305,write,100k,1,m
1682345355,65662,21.936868,0.818498,10.863673,15.184215,3454.33339,write,100k,1,m
1682345356,68850,20.164514,0.756539,11.268809,16.026155,3441.021155,write,100k,1,m
1682345357,71706,22.584569,0.784617,11.785897,16.096687,3413.220268,write,100k,1,m
1682345358,74872,19.56354,0.904542,10.660747,15.567581,3402.005849,write,100k,1,m
1682345359,77648,21.730053,0.772114,11.703814,16.049875,3374.841594,write,100k,1,m
1682345360,80391,23.329491,0.766464,12.330169,17.711529,3348.493026,write,100k,1,m
1682345361,83075,20.077745,0.871643,12.110769,17.573385,3321.907006,write,100k,1,m
1682345362,85831,23.657871,0.802985,12.032587,16.041098,3300.156333,write,100k,1,m
1682345363,88666,20.075817,0.760077,12.31514,16.04507,3282.94063,write,100k,1,m
1682345364,91777,19.969324,0.756763,10.910127,15.557722,3276.792462,write,100k,1,m
1682345365,94529,23.849938,0.794897,12.393613,16.532526,3258.70956,write,100k,1,m
1682345366,97085,23.259336,0.899037,11.975773,18.053143,3235.297045,write,100k,1,m
1682345424,3288,29.354385,1.278078,11.25227,17.450401,3249.146079,write,100k,1,m
1682345425,7886,21.934929,0.90691,8.505889,12.914903,3926.062537,write,100k,1,m
1682345426,11878,20.166218,1.008781,8.540098,12.500661,3949.798707,write,100k,1,m
1682345427,14527,23.285745,0.830104,11.860536,16.451028,3623.892854,write,100k,1,m
1682345428,17364,22.185161,0.847862,12.006161,18.992675,3467.088526,write,100k,1,m
1682345429,20758,20.275601,0.742555,10.67326,15.552779,3455.045703,write,100k,1,m
1682345430,23793,24.125576,0.778462,11.705991,18.032897,3394.754754,write,100k,1,m
1682345431,26924,19.578477,0.809096,10.172013,15.951898,3362.150274,write,100k,1,m
1682345432,29917,20.157307,0.758505,11.975851,15.951324,3321.182544,write,100k,1,m
1682345433,33053,24.11911,0.815708,10.955514,18.255898,3302.67214,write,100k,1,m
1682345434,36354,21.423757,0.886825,11.345496,16.028255,3302.554191,write,100k,1,m
1682345435,39217,24.080302,0.814977,11.859015,17.855993,3266.07307,write,100k,1,m
1682345436,42225,20.678679,0.83057,10.520169,15.324423,3246.221262,write,100k,1,m
1682345437,44692,23.249134,0.88026,12.084198,17.519726,3190.710898,write,100k,1,m
1682345438,47791,20.96708,0.753084,11.043615,15.82229,3184.40617,write,100k,1,m
1682345439,50477,21.745648,0.836804,11.954193,16.195059,3153.327562,write,100k,1,m
1682345440,53239,22.258727,0.86752,11.968722,17.781409,3130.329273,write,100k,1,m
1682345441,56269,20.593308,0.821788,11.238291,16.111494,3124.701431,write,100k,1,m
1682345442,59287,23.229894,0.797284,11.378322,16.599708,3119.168714,write,100k,1,m
1682345443,61929,21.662573,0.891798,12.162327,19.32902,3095.321896,write,100k,1,m
1682345444,64820,20.530113,0.892484,11.860225,16.046837,3085.538773,write,100k,1,m
1682345445,68283,22.109077,0.947258,10.510046,13.611006,3102.713448,write,100k,1,m
1682345446,71725,23.358106,0.907867,10.701745,15.622897,3117.49123,write,100k,1,m
1682345447,74594,21.192826,0.773563,11.392416,15.989893,3107.164506,write,100k,1,m
1682345448,77171,23.574716,0.805162,12.125042,17.754983,3086.006836,write,100k,1,m
1682345449,79857,23.68957,0.788244,11.966689,15.991166,3070.556986,write,100k,1,m
1682345450,82963,20.944913,0.822639,11.273943,16.807829,3071.869588,write,100k,1,m
1682345451,86064,19.285492,0.761207,11.558667,15.594564,3072.913365,write,100k,1,m
1682345452,89101,23.58597,0.822939,11.521627,15.954097,3071.681684,write,100k,1,m
1682345453,91762,23.480732,0.833509,12.031112,16.002804,3058.010775,write,100k,1,m
1682345454,94983,19.600755,0.743545,11.216316,16.561622,3063.252861,write,100k,1,m
1682345455,97867,22.516752,0.777965,10.651029,16.99195,3057.653996,write,100k,1,m
1682345472,3374,29.84179,1.278707,9.766777,16.948979,3334.561685,write,100k,1,m
1682345473,6837,20.103127,0.860547,10.172785,16.261453,3399.584312,write,100k,1,m
1682345474,11252,19.796516,0.915197,8.396406,12.976904,3740.33383,write,100k,1,m
1682345475,14333,23.527233,0.769934,11.983358,17.809747,3575.248144,write,100k,1,m
1682345476,16967,20.98512,0.831018,12.850143,17.922231,3388.058014,write,100k,1,m
1682345477,20224,20.07705,0.794416,10.19151,16.43936,3366.01582,write,100k,1,m
1682345478,23521,20.100314,0.769045,11.647453,15.467889,3355.809995,write,100k,1,m
1682345479,26601,23.163225,0.75116,11.686394,17.750461,3321.315708,write,100k,1,m
1682345480,29888,22.749483,0.763476,11.04761,16.003248,3317.87178,write,100k,1,m
1682345481,33134,19.684983,0.819047,10.923375,12.976602,3310.784129,write,100k,1,m
1682345482,36064,24.169001,0.797755,12.02943,17.362335,3276.191539,write,100k,1,m
1682345483,39245,22.738534,0.805275,11.536948,15.996322,3268.37631,write,100k,1,m
1682345484,42693,23.964512,0.750184,10.600625,17.208574,3282.156799,write,100k,1,m
1682345485,45680,22.962784,0.772145,12.04576,18.993136,3261.173256,write,100k,1,m
1682345486,48409,21.508914,0.82762,11.836874,15.9395,3225.688741,write,100k,1,m
1682345487,51410,20.042363,0.890621,11.809472,16.302074,3211.632696,write,100k,1,m
1682345488,54355,23.314936,0.821632,11.175053,17.079163,3195.925982,write,100k,1,m
1682345489,57019,19.335708,0.858963,11.604469,15.957785,3166.404733,write,100k,1,m
1682345490,59611,23.753435,0.876059,12.305215,16.151683,3136.123315,write,100k,1,m
1682345491,63269,21.178962,1.200501,9.06628,13.026277,3162.257674,write,100k,1,m
1682345492,66234,23.910512,0.803692,12.011495,16.037983,3152.880935,write,100k,1,m
1682345493,69414,24.17271,0.81485,11.43188,15.981561,3154.122073,write,100k,1,m
1682345494,72306,20.120038,0.755929,11.699045,15.923974,3142.750652,write,100k,1,m
1682345495,75320,21.470888,0.76453,11.841126,16.148538,3137.397664,write,100k,1,m
1682345496,78095,24.061811,0.808149,11.509981,18.190508,3122.912744,write,100k,1,m
1682345497,81536,20.74724,0.830524,11.010367,15.972596,3135.073577,write,100k,1,m
1682345498,84452,21.248086,0.919675,11.407538,15.920817,3126.977695,write,100k,1,m
1682345499,87649,22.398861,0.853337,11.267223,16.027376,3129.49917,write,100k,1,m
1682345500,90669,22.529698,0.830745,11.527684,16.033323,3125.719886,write,100k,1,m
1682345501,93266,23.881606,0.87772,11.969288,17.017019,3108.117461,write,100k,1,m
1682345502,96496,22.280674,0.783538,11.533324,15.989668,3112.035455,write,100k,1,m
1682345503,99616,19.928947,0.869522,11.225474,14.960263,3112.283859,write,100k,1,m
1682345523,3086,37.082199,1.456858,10.892186,15.917114,3057.960559,write,100k,1,m
1682345524,6931,20.433487,0.975726,10.243353,14.24167,3450.183425,write,100k,1,m
1682345525,11415,16.434941,1.023356,8.202781,11.697187,3794.378747,write,100k,1,m
1682345526,14799,20.743185,0.989705,10.510344,15.913574,3689.955222,write,100k,1,m
1682345527,17746,22.714743,1.019403,11.793959,15.356997,3543.271066,write,100k,1,m
1682345528,20975,20.030123,0.91504,10.038837,15.176688,3491.045095,write,100k,1,m
1682345529,24597,19.457008,0.881621,10.47726,15.381787,3509.903318,write,100k,1,m
1682345530,27740,22.075469,0.985597,10.014248,15.503291,3464.047052,write,100k,1,m
1682345531,31096,19.389922,0.985903,10.180296,15.161403,3452.039604,write,100k,1,m
1682345532,33884,22.822734,1.09759,11.766583,15.582445,3385.43819,write,100k,1,m
1682345533,37068,18.543543,0.835373,11.174061,15.567183,3367.414514,write,100k,1,m
1682345534,40250,21.762646,0.908043,11.670095,16.016772,3352.011831,write,100k,1,m
1682345535,43754,23.053406,0.81563,10.732643,15.546205,3363.871713,write,100k,1,m
1682345536,47038,20.016638,0.855842,10.627286,15.514902,3358.002531,write,100k,1,m
1682345537,50274,20.007135,0.85426,10.825165,15.448469,3349.87236,write,100k,1,m
1682345538,53777,22.404048,0.875067,10.87702,14.998067,3359.501324,write,100k,1,m
1682345539,57018,20.911375,0.834827,12.284639,16.020608,3352.462182,write,100k,1,m
1682345540,59907,24.078138,0.993907,11.916588,15.673846,3326.716066,write,100k,1,m
1682345541,62968,20.719199,0.947461,10.498169,15.577211,3312.693324,write,100k,1,m
1682345542,65965,23.668086,0.911671,12.007691,16.011051,3297.033628,write,100k,1,m
1682345543,68942,23.572958,0.862849,12.082196,18.392339,3281.803855,write,100k,1,m
1682345544,72317,20.091674,0.816518,11.29628,15.924737,3286.01452,write,100k,1,m
1682345545,75992,23.603212,0.879605,9.377973,13.278488,3303.033144,write,100k,1,m
1682345546,80097,17.309934,1.004715,9.020792,13.049843,3336.292419,write,100k,1,m
1682345547,83389,19.958359,1.069437,10.311747,14.496054,3334.552859,write,100k,1,m
1682345548,86622,23.168736,1.538246,11.057696,13.205496,3330.653425,write,100k,1,m
1682345549,90056,19.438325,1.019829,10.589497,15.91817,3334.466708,write,100k,1,m
1682345550,93357,19.933348,0.89884,10.274164,15.296183,3333.2846,write,100k,1,m
1682345551,96775,22.479513,0.997188,10.693596,12.631727,3336.219596,write,100k,1,m
1682345552,99901,22.865967,1.039962,10.974443,15.569936,3329.221501,write,100k,1,m
