time,errs,avgt,avgl,p50l,p95l,p99l,maxl,type
2023-04-25T06:30:31.538961074Z,0,3037.9,3064.7,3.1,4.7,6.3,13.1,write
2023-04-25T06:30:32.538892098Z,0,3320.2,3072.6,3.0,3.8,4.5,5.2,write
2023-04-25T06:30:33.538779453Z,0,3342.4,3080.8,3.0,3.8,4.7,6.3,write
2023-04-25T06:30:34.538702244Z,0,3372.3,3089.4,3.0,3.8,4.2,5.5,write
2023-04-25T06:30:35.539279239Z,0,3163.2,3091.5,3.1,4.2,6.0,8.1,write
2023-04-25T06:30:36.539445038Z,0,3268.5,3096.4,3.0,3.8,4.5,6.6,write
2023-04-25T06:30:37.53863257Z,0,3247.6,3100.5,3.0,3.9,4.5,8.1,write
2023-04-25T06:30:38.538908231Z,0,3144.1,3101.6,3.1,4.2,5.5,7.9,write
2023-04-25T06:30:39.539043572Z,0,3160.6,3103.2,3.1,4.2,5.8,7.6,write
2023-04-25T06:30:40.538945065Z,0,3258.3,3107.0,3.0,3.9,4.7,6.0,write
2023-04-25T06:30:41.538551325Z,0,3209.3,3109.5,3.0,4.2,5.5,8.4,write
2023-04-25T06:30:42.538751391Z,0,3288.3,3113.8,3.0,3.8,4.7,7.1,write
2023-04-25T06:30:43.538741914Z,0,3187.0,3115.5,3.1,4.2,5.5,8.4,write
2023-04-25T06:30:44.538627303Z,0,3237.4,3118.3,3.1,3.9,4.7,6.8,write
2023-04-25T06:30:45.538498255Z,0,3281.4,3121.9,3.0,3.8,4.5,7.3,write
2023-04-25T06:30:46.538637047Z,0,3196.6,3123.5,3.1,3.9,4.7,5.5,write
2023-04-25T06:30:47.538807834Z,0,3099.5,3123.0,3.1,4.2,5.2,7.3,write
2023-04-25T06:30:48.538951861Z,0,3074.6,3122.0,3.3,4.2,5.0,11.5,write
2023-04-25T06:30:49.538662891Z,0,3176.9,3123.1,3.1,3.9,4.5,5.2,write
2023-04-25T06:30:50.538591097Z,0,3149.2,3123.6,3.1,3.9,4.7,6.0,write
2023-04-25T06:30:51.538923198Z,0,2960.0,3120.4,3.1,5.5,7.6,15.7,write
2023-04-25T06:30:52.538495774Z,0,3255.4,3123.0,3.0,3.9,4.7,8.4,write
2023-04-25T06:30:53.538600456Z,0,3213.7,3124.7,3.1,4.1,5.5,10.5,write
2023-04-25T06:30:54.53868331Z,0,3098.7,3124.2,3.1,4.5,6.3,9.4,write
2023-04-25T06:30:55.53856642Z,0,3099.4,3123.8,3.3,4.1,4.7,12.1,write
2023-04-25T06:30:56.538829761Z,0,3191.2,3125.0,3.1,4.1,4.5,6.3,write
2023-04-25T06:30:57.538664221Z,0,1738.3,3100.7,4.5,12.6,19.9,28.3,write
2023-04-25T06:30:58.538578643Z,0,3028.3,3099.4,3.1,5.0,6.0,10.5,write
2023-04-25T06:30:59.53918664Z,0,3310.0,3103.0,3.0,3.8,4.5,6.3,write
2023-04-25T06:31:00.538649695Z,0,3241.7,3105.3,3.0,4.5,5.5,7.6,write
2023-04-25T06:31:01.538575353Z,0,3153.2,3106.1,3.1,4.5,5.5,7.3,write
2023-04-25T06:31:02.538753723Z,0,3315.4,3109.5,3.0,3.8,4.5,7.9,write
2023-04-25T06:31:03.538581445Z,0,3231.6,3111.4,3.0,4.1,5.2,7.6,write
2023-04-25T06:31:04.538645005Z,0,3261.8,3113.8,3.0,3.9,4.7,12.1,write
2023-04-25T06:31:05.539091479Z,0,3287.5,3116.4,3.0,3.8,4.5,8.9,write
2023-04-25T06:31:06.538513847Z,0,3211.9,3117.9,3.1,3.9,4.7,8.9,write
2023-04-25T06:31:07.538951962Z,0,3198.6,3119.1,3.1,4.2,5.5,8.1,write
2023-04-25T06:31:08.5390116Z,0,3242.8,3120.9,3.1,3.9,4.5,8.1,write
2023-04-25T06:31:09.539481874Z,0,3194.5,3122.0,3.1,3.9,4.7,6.8,write
2023-04-25T06:31:10.538562746Z,0,3067.8,3121.2,3.3,4.5,5.8,8.1,write
2023-04-25T06:31:11.538645707Z,0,3017.7,3119.7,3.3,4.5,6.0,8.4,write
2023-04-25T06:31:12.538766769Z,0,3175.6,3120.5,3.1,3.9,4.7,6.8,write
2023-04-25T06:31:13.539338101Z,0,3143.2,3120.8,3.1,4.2,5.8,8.9,write
2023-04-25T06:31:14.538648722Z,0,3229.2,3122.3,3.1,3.9,4.7,8.4,write
2023-04-25T06:31:15.538641824Z,0,2907.0,3119.4,3.3,5.2,6.0,8.9,write
2023-04-25T06:31:16.539465457Z,0,3174.4,3120.1,3.1,3.9,5.0,8.9,write
2023-04-25T06:31:17.539318664Z,0,2699.4,3114.7,3.4,6.3,9.4,21.0,write
2023-04-25T06:31:18.538640851Z,0,2620.8,3108.4,3.4,7.3,12.1,15.7,write
2023-04-25T06:31:19.538505325Z,0,3082.4,3108.0,3.3,4.5,5.2,7.6,write
2023-04-25T06:31:20.53858275Z,0,2953.8,3106.1,3.3,4.7,6.3,8.9,write
2023-04-25T06:31:21.539040554Z,0,3056.6,3105.5,3.3,4.5,5.8,8.9,write
2023-04-25T06:31:22.538731966Z,0,3199.0,3106.6,3.1,4.1,5.0,6.8,write
2023-04-25T06:31:23.539139158Z,0,3234.7,3108.2,3.0,3.9,5.0,7.1,write
2023-04-25T06:31:24.539136063Z,0,2979.0,3106.6,3.3,4.7,7.9,10.5,write
2023-04-25T06:31:25.53924018Z,0,3239.7,3108.2,3.1,3.9,4.5,8.4,write
2023-04-25T06:31:26.538649175Z,0,3221.9,3109.5,3.1,3.9,4.7,9.4,write
2023-04-25T06:31:27.538589876Z,0,3215.2,3110.7,3.1,3.9,4.7,7.1,write
2023-04-25T06:31:28.538818646Z,0,2936.3,3108.7,3.3,4.7,7.9,16.3,write
2023-04-25T06:31:29.538956674Z,0,3201.6,3109.8,3.1,3.9,4.7,8.1,write
2023-04-25T06:31:30.538596583Z,0,3219.2,3111.0,3.1,3.9,4.7,6.8,write
2023-04-25T06:31:31.53864285Z,0,2989.9,3109.7,3.1,5.2,6.6,10.0,write
2023-04-25T06:31:32.538955653Z,0,3282.0,3111.5,3.0,3.8,4.7,8.9,write
2023-04-25T06:31:33.539067435Z,0,3217.6,3112.7,3.1,3.8,4.5,5.5,write
2023-04-25T06:31:34.538991553Z,0,3188.2,3113.5,3.1,3.9,4.7,6.0,write
2023-04-25T06:31:35.538628629Z,0,3127.1,3113.6,3.1,4.2,5.2,7.3,write
2023-04-25T06:31:36.538865767Z,0,3239.2,3114.9,3.1,3.9,4.5,5.2,write
2023-04-25T06:31:37.538775599Z,0,3179.3,3115.6,3.1,4.1,5.0,8.9,write
2023-04-25T06:31:38.53908951Z,0,3080.0,3115.2,3.1,4.5,5.5,8.9,write
2023-04-25T06:31:39.539549619Z,0,3118.6,3115.3,3.1,4.5,5.2,7.9,write
2023-04-25T06:31:40.538929743Z,0,3236.0,3116.5,3.0,4.1,5.0,7.3,write
2023-04-25T06:31:41.538859142Z,0,2235.2,3107.8,3.5,11.0,19.9,41.9,write
2023-04-25T06:31:42.538536957Z,0,3275.1,3109.4,3.0,3.9,4.5,8.1,write
2023-04-25T06:31:43.539491402Z,0,3260.9,3110.9,3.0,3.9,4.7,8.1,write
2023-04-25T06:31:44.538544939Z,0,3246.1,3112.2,3.0,4.2,5.5,8.1,write
2023-04-25T06:31:45.538639795Z,0,3216.7,3113.2,3.1,4.1,4.7,6.0,write
2023-04-25T06:31:46.538677757Z,0,3302.9,3115.0,3.0,3.9,4.7,6.8,write
2023-04-25T06:31:47.53908945Z,0,3263.7,3116.3,3.0,4.1,5.2,7.9,write
2023-04-25T06:31:48.538563953Z,0,3243.7,3117.5,3.1,3.9,4.7,6.8,write
2023-04-25T06:31:49.53854896Z,0,3209.0,3118.4,3.0,4.1,5.8,13.6,write
2023-04-25T06:31:50.538658506Z,0,3219.6,3119.3,3.1,4.1,5.0,7.1,write
2023-04-25T06:31:51.538647447Z,0,3080.0,3118.9,3.1,4.7,6.6,17.8,write
2023-04-25T06:31:52.538515872Z,0,3255.4,3120.2,3.0,3.9,4.7,6.6,write
2023-04-25T06:31:53.539127778Z,0,3269.0,3121.5,3.0,3.8,4.5,6.3,write
2023-04-25T06:31:54.538833792Z,0,3196.9,3122.1,3.0,4.2,6.3,14.2,write
2023-04-25T06:31:55.538751697Z,0,3380.3,3124.4,3.0,3.8,4.5,6.0,write
2023-04-25T06:31:56.538533792Z,0,3369.7,3126.5,3.0,3.8,4.5,8.4,write
2023-04-25T06:31:57.53894078Z,0,3393.6,3128.8,3.0,3.8,4.5,5.2,write
2023-04-25T06:31:58.538736865Z,0,3280.7,3130.1,3.0,4.1,5.8,7.6,write
2023-04-25T06:31:59.538702922Z,0,3327.1,3131.7,3.0,3.8,4.5,12.1,write
2023-04-25T06:32:00.538947915Z,0,3208.2,3132.4,3.1,4.1,5.0,8.4,write
2023-04-25T06:32:01.538505383Z,0,3024.3,3131.5,3.1,4.7,6.3,10.0,write
2023-04-25T06:32:02.538578966Z,0,3152.8,3131.6,3.1,4.5,6.0,8.4,write
2023-04-25T06:32:03.538591976Z,0,3269.0,3132.8,3.0,3.9,4.5,5.8,write
2023-04-25T06:32:04.538893996Z,0,3282.0,3134.0,3.0,3.8,4.5,5.5,write
2023-04-25T06:32:05.538558876Z,0,3309.1,3135.4,3.0,3.8,4.5,6.8,write
2023-04-25T06:32:06.538645906Z,0,3207.7,3135.9,3.0,4.1,5.5,8.9,write
2023-04-25T06:32:07.538849503Z,0,3324.3,3137.4,3.0,3.8,4.7,6.6,write
2023-04-25T06:32:08.53869883Z,0,3229.5,3138.1,3.0,3.9,5.0,11.5,write
2023-04-25T06:32:09.538538611Z,0,3250.5,3139.0,3.1,3.8,4.5,5.5,write
2023-04-25T06:32:10.539242963Z,0,3113.8,3138.8,3.0,5.2,6.8,8.9,write
2023-04-25T06:32:11.538559725Z,0,2752.9,3135.9,3.3,5.8,12.1,71.3,write
2023-04-25T06:32:12.53899161Z,0,3228.6,3136.6,3.1,3.9,4.7,9.4,write
2023-04-25T06:32:13.53875431Z,0,3175.8,3136.9,3.1,4.1,6.0,10.0,write
2023-04-25T06:32:14.5390897Z,0,3313.9,3138.2,3.0,3.7,4.5,8.1,write
2023-04-25T06:32:15.538688318Z,0,2899.2,3136.4,3.3,5.0,6.0,9.4,write
2023-04-25T06:32:16.538864081Z,0,3232.4,3137.1,3.1,3.9,4.7,6.8,write
2023-04-25T06:32:17.538799606Z,0,2666.2,3133.7,3.4,7.6,10.0,25.2,write
2023-04-25T06:32:18.538822749Z,0,2588.9,3129.7,3.5,7.9,10.0,14.7,write
2023-04-25T06:32:19.539052176Z,0,3192.3,3130.2,3.1,4.2,5.0,6.6,write
2023-04-25T06:32:20.538995727Z,0,2477.1,3125.5,3.1,11.0,19.9,24.1,write
2023-04-25T06:32:21.53875067Z,0,3064.8,3125.1,3.1,4.7,6.3,10.0,write
2023-04-25T06:32:22.538722388Z,0,2224.1,3118.7,3.4,10.5,21.0,35.7,write
2023-04-25T06:32:23.538556035Z,0,2998.5,3117.9,3.3,4.7,5.8,7.6,write
2023-04-25T06:32:24.538577078Z,0,3181.9,3118.4,3.1,4.2,5.8,8.1,write
2023-04-25T06:32:25.538639524Z,0,3232.8,3119.1,3.1,3.8,4.5,5.8,write
2023-04-25T06:32:26.538806111Z,0,3198.5,3119.7,3.1,3.9,5.0,8.9,write
2023-04-25T06:32:27.538566719Z,0,3107.7,3119.6,3.1,4.5,6.0,8.9,write
2023-04-25T06:32:28.538617516Z,0,3119.8,3119.6,3.1,4.1,5.0,11.0,write
2023-04-25T06:32:29.538505813Z,0,3243.4,3120.4,3.1,3.9,4.7,6.0,write
2023-04-25T06:32:30.539081165Z,0,3207.2,3121.0,3.1,3.9,4.5,6.0,write
2023-04-25T06:32:31.538840603Z,0,2817.7,3119.0,3.4,5.5,6.8,9.4,write
2023-04-25T06:32:32.539240114Z,0,3133.7,3119.1,3.1,4.1,4.7,7.6,write
2023-04-25T06:32:33.538940629Z,0,3038.9,3118.6,3.3,4.5,5.8,7.6,write
2023-04-25T06:32:34.538807065Z,0,3121.4,3118.6,3.1,4.1,5.0,8.9,write
2023-04-25T06:32:35.538510839Z,0,3171.9,3118.9,3.1,4.1,4.7,6.3,write
2023-04-25T06:32:36.53853023Z,0,3087.9,3118.7,3.1,4.5,5.2,13.1,write
2023-04-25T06:32:37.538602872Z,0,3027.8,3118.2,3.1,4.7,8.1,14.7,write
2023-04-25T06:32:38.539023754Z,0,3122.7,3118.2,3.1,4.2,5.0,6.8,write
2023-04-25T06:32:39.538504478Z,0,3171.6,3118.5,3.1,4.1,5.0,16.3,write
2023-04-25T06:32:40.539069476Z,0,3117.2,3118.5,3.1,4.2,5.8,7.3,write
2023-04-25T06:32:45.767139138Z,0,3227.7,3254.8,3.1,4.1,4.7,6.8,write
2023-04-25T06:32:46.767094957Z,0,3250.1,3252.4,3.1,4.1,4.7,6.3,write
2023-04-25T06:32:47.767244026Z,0,3058.5,3187.8,3.1,4.5,7.1,10.0,write
2023-04-25T06:32:48.768010788Z,0,3185.6,3187.2,3.1,4.1,5.0,8.9,write
2023-04-25T06:32:49.767181086Z,0,3123.6,3174.5,3.3,4.2,4.7,7.3,write
2023-04-25T06:32:50.767087875Z,0,3007.3,3146.6,3.3,5.0,6.8,10.0,write
2023-04-25T06:32:51.767209843Z,0,3089.6,3138.5,3.3,4.5,5.8,8.1,write
2023-04-25T06:32:52.767799124Z,0,3120.2,3136.2,3.1,4.2,5.5,10.0,write
2023-04-25T06:32:53.767098419Z,0,3098.2,3132.0,3.1,4.5,6.0,9.4,write
2023-04-25T06:32:54.767289393Z,0,3139.4,3132.7,3.3,4.2,4.7,7.1,write
2023-04-25T06:32:55.767291584Z,0,3194.0,3138.3,3.1,4.1,5.0,7.6,write
2023-04-25T06:32:56.767272368Z,0,3026.1,3128.9,3.1,4.7,7.1,10.0,write
2023-04-25T06:32:57.767343567Z,0,3139.8,3129.8,3.3,4.2,4.7,5.8,write
2023-04-25T06:32:58.767398496Z,0,3124.8,3129.4,3.1,4.2,5.0,6.6,write
2023-04-25T06:32:59.76769765Z,0,2980.1,3119.5,3.3,5.0,6.3,9.4,write
2023-04-25T06:33:00.767310217Z,0,3142.2,3120.9,3.1,4.2,5.2,6.8,write
2023-04-25T06:33:01.767211045Z,0,3096.3,3119.4,3.1,4.5,6.8,10.0,write
2023-04-25T06:33:02.767083918Z,0,3045.4,3115.3,3.3,4.5,6.3,9.4,write
2023-04-25T06:33:03.767627878Z,0,3171.3,3118.3,3.1,4.1,4.7,5.5,write
2023-04-25T06:33:04.76764884Z,0,3138.9,3119.3,3.1,4.2,5.0,10.5,write
2023-04-25T06:33:05.767310687Z,0,3060.0,3116.5,3.3,4.5,6.3,8.4,write
2023-04-25T06:33:06.767255576Z,0,3191.2,3119.9,3.1,4.1,4.7,7.3,write
2023-04-25T06:33:07.767222704Z,0,3111.1,3119.5,3.3,4.2,5.0,6.0,write
2023-04-25T06:33:08.767093683Z,0,2966.4,3113.1,3.3,5.0,6.8,10.5,write
2023-04-25T06:33:09.7673408Z,0,3189.2,3116.2,3.1,4.1,5.0,6.8,write
2023-04-25T06:33:10.767378834Z,0,1578.9,3057.0,4.7,14.7,21.0,33.6,write
2023-04-25T06:33:11.767292895Z,0,2642.2,3041.7,3.3,8.4,16.3,32.5,write
2023-04-25T06:33:12.767667364Z,0,3066.9,3042.6,3.1,4.7,6.8,12.1,write
2023-04-25T06:33:13.767324534Z,0,3211.1,3048.4,3.1,4.1,4.7,6.3,write
2023-04-25T06:33:14.767408665Z,0,3025.7,3047.6,3.3,4.7,6.8,11.0,write
2023-04-25T06:33:15.767094692Z,0,2654.8,3035.0,3.5,6.0,7.3,10.0,write
2023-04-25T06:33:16.767156113Z,0,3174.8,3039.3,3.1,4.2,5.2,6.3,write
2023-04-25T06:33:17.76755491Z,0,2850.9,3033.6,3.3,5.2,8.9,15.2,write
2023-04-25T06:33:18.767318832Z,0,2858.7,3028.5,3.4,5.0,5.8,7.1,write
2023-04-25T06:33:19.767140617Z,0,3238.6,3034.5,3.1,4.1,5.0,8.4,write
2023-04-25T06:33:20.767778442Z,0,3008.1,3033.7,3.1,5.0,6.3,8.9,write
2023-04-25T06:33:21.767106582Z,0,3056.1,3034.3,3.3,4.7,5.8,14.2,write
2023-04-25T06:33:22.76710147Z,0,2802.0,3028.2,3.3,5.8,10.5,19.9,write
2023-04-25T06:33:23.767132534Z,0,2622.9,3017.8,3.7,5.8,10.0,13.6,write
2023-04-25T06:33:24.76706277Z,0,3133.2,3020.7,3.1,4.5,5.5,6.8,write
2023-04-25T06:33:25.76709032Z,0,2871.9,3017.1,3.3,5.2,8.9,25.2,write
2023-04-25T06:33:26.767086666Z,0,3164.0,3020.6,3.1,4.1,4.7,6.0,write
2023-04-25T06:33:27.767154657Z,0,3185.8,3024.4,3.1,4.2,5.0,6.3,write
2023-04-25T06:33:28.767428616Z,0,2894.2,3021.5,3.3,5.0,9.4,19.9,write
2023-04-25T06:33:29.767227559Z,0,3135.6,3024.0,3.1,4.2,5.0,10.0,write
2023-04-25T06:33:30.767790582Z,0,3045.3,3024.5,3.1,4.7,6.8,19.9,write
2023-04-25T06:33:31.767207941Z,0,3040.8,3024.8,3.1,4.7,6.3,14.7,write
2023-04-25T06:33:32.767106921Z,0,3059.3,3025.5,3.3,4.5,5.2,8.9,write
2023-04-25T06:33:33.7671829Z,0,2884.8,3022.7,3.3,5.8,7.1,14.2,write
2023-04-25T06:33:34.767427061Z,0,3090.2,3024.0,3.3,4.5,5.5,8.9,write
2023-04-25T06:33:35.767243097Z,0,3154.6,3026.6,3.3,4.1,4.7,6.0,write
2023-04-25T06:33:36.767142112Z,0,3076.3,3027.5,3.1,4.5,6.8,10.5,write
2023-04-25T06:33:37.767376282Z,0,3144.3,3029.7,3.1,4.2,5.0,7.3,write
2023-04-25T06:33:38.767136286Z,0,3172.8,3032.4,3.1,4.2,5.0,7.1,write
2023-04-25T06:33:39.767669964Z,0,3117.3,3033.9,3.1,4.5,6.0,9.4,write
2023-04-25T06:33:40.767082387Z,0,3175.9,3036.5,3.1,4.2,5.8,8.4,write
2023-04-25T06:33:41.767152325Z,0,3202.8,3039.4,3.1,4.2,5.8,8.9,write
2023-04-25T06:33:42.767725832Z,0,3211.2,3042.3,3.0,4.5,6.6,8.4,write
2023-04-25T06:33:43.767102127Z,0,3360.1,3047.7,3.0,3.8,4.5,6.3,write
2023-04-25T06:33:44.767440958Z,0,3174.9,3049.8,3.1,4.5,6.6,8.9,write
2023-04-25T06:33:45.767297606Z,0,3333.5,3054.5,3.0,3.8,4.5,5.8,write
2023-04-25T06:33:46.767157877Z,0,3319.5,3058.8,3.0,3.9,4.5,5.2,write
2023-04-25T06:33:47.767777142Z,0,3083.1,3059.2,3.1,4.7,7.6,22.0,write
2023-04-25T06:33:48.767260098Z,0,2914.5,3056.9,3.4,4.7,5.2,6.6,write
2023-04-25T06:33:49.768078889Z,0,3294.3,3060.6,3.0,3.9,5.0,6.3,write
2023-04-25T06:33:50.767402989Z,0,3078.1,3060.8,3.1,4.7,7.6,12.1,write
2023-04-25T06:33:51.767226611Z,0,3098.5,3061.4,3.1,4.5,5.8,7.1,write
2023-04-25T06:33:52.767232053Z,0,3226.0,3063.8,3.1,4.1,5.0,8.9,write
2023-04-25T06:33:53.767938725Z,0,2976.9,3062.5,3.1,5.8,9.4,13.6,write
2023-04-25T06:33:54.767550976Z,0,1693.7,3043.0,4.7,13.6,19.9,24.1,write
2023-04-25T06:33:55.767193513Z,0,3250.2,3045.9,3.1,4.1,5.0,7.1,write
2023-04-25T06:33:56.767200199Z,0,3319.0,3049.7,3.0,3.9,4.7,8.4,write
2023-04-25T06:33:57.768258383Z,0,3129.7,3050.8,3.1,4.5,6.6,11.0,write
2023-04-25T06:33:58.76772771Z,0,3262.7,3053.7,3.1,3.9,5.0,7.9,write
2023-04-25T06:33:59.767184983Z,0,3266.8,3056.5,3.0,4.1,5.0,11.0,write
2023-04-25T06:34:00.767274404Z,0,3138.7,3057.6,3.1,4.5,6.6,19.9,write
2023-04-25T06:34:01.767937458Z,0,3199.9,3059.4,3.1,4.2,5.2,10.0,write
2023-04-25T06:34:02.76745877Z,0,3264.6,3062.1,3.1,4.1,4.7,8.1,write
2023-04-25T06:34:03.767129696Z,0,3219.1,3064.0,3.0,4.5,6.0,9.4,write
2023-04-25T06:34:04.767494828Z,0,3271.8,3066.6,3.0,4.1,5.0,10.5,write
2023-04-25T06:34:05.767479097Z,0,3352.1,3070.2,3.0,3.9,4.5,5.5,write
2023-04-25T06:34:06.767070888Z,0,3233.3,3072.2,3.0,4.5,6.0,11.0,write
2023-04-25T06:34:07.767234358Z,0,3236.5,3074.1,3.1,4.1,5.0,6.6,write
2023-04-25T06:34:08.767411523Z,0,3232.4,3076.0,3.1,4.1,5.0,6.3,write
2023-04-25T06:34:09.767105066Z,0,3177.0,3077.2,3.1,4.5,6.0,8.4,write
2023-04-25T06:34:10.76714042Z,0,3232.9,3079.0,3.1,4.2,5.5,7.9,write
2023-04-25T06:34:11.767093316Z,0,3065.1,3078.9,3.1,5.0,6.8,10.5,write
2023-04-25T06:34:12.767546184Z,0,3256.5,3080.9,3.0,4.1,4.7,6.3,write
2023-04-25T06:34:13.767102598Z,0,3278.5,3083.1,3.1,3.9,4.7,7.9,write
2023-04-25T06:34:14.767774512Z,0,3147.9,3083.8,3.1,4.5,6.3,9.4,write
2023-04-25T06:34:15.767441996Z,0,2815.9,3080.9,3.4,5.2,6.6,8.9,write
2023-04-25T06:34:16.76773232Z,0,2946.1,3079.4,3.3,5.2,6.6,8.9,write
2023-04-25T06:34:17.767168188Z,0,3006.7,3078.6,3.1,4.7,8.1,19.9,write
2023-04-25T06:34:18.767790928Z,0,3000.1,3077.8,3.3,4.7,5.5,6.6,write
2023-04-25T06:34:19.767089709Z,0,3218.3,3079.3,3.1,4.1,4.7,7.1,write
2023-04-25T06:34:20.76709841Z,0,3182.0,3080.3,3.1,4.1,5.5,10.5,write
2023-04-25T06:34:21.767380845Z,0,2949.2,3079.0,3.3,5.2,9.4,23.1,write
2023-04-25T06:34:22.767511558Z,0,3179.6,3080.0,3.1,4.5,5.2,7.3,write
2023-04-25T06:34:23.767191502Z,0,3017.0,3079.4,3.1,5.0,6.8,16.3,write
2023-04-25T06:34:24.767068175Z,0,3099.4,3079.6,3.1,4.7,5.8,9.4,write
2023-04-25T06:34:25.767528138Z,0,3090.6,3079.7,3.1,5.0,6.3,12.1,write
2023-04-25T06:34:26.767233414Z,0,3015.9,3079.1,3.1,5.2,7.1,10.5,write
2023-04-25T06:34:27.767143106Z,0,3133.3,3079.6,3.1,4.5,5.5,8.1,write
2023-04-25T06:34:28.767388943Z,0,3105.2,3079.8,3.1,4.7,5.8,15.2,write
2023-04-25T06:34:29.767600151Z,0,2921.4,3078.3,3.3,5.0,8.4,21.0,write
2023-04-25T06:34:30.767408964Z,0,3250.6,3080.0,3.1,4.1,5.0,7.6,write
2023-04-25T06:34:31.767139676Z,0,3120.8,3080.3,3.1,4.7,6.3,9.4,write
2023-04-25T06:34:32.768192755Z,0,3309.5,3082.5,3.0,3.9,4.7,5.5,write
2023-04-25T06:34:33.767617209Z,0,3296.9,3084.4,3.1,3.9,4.7,6.3,write
2023-04-25T06:34:34.767208121Z,0,3186.3,3085.4,3.1,4.5,5.8,9.4,write
2023-04-25T06:34:35.767155298Z,0,3291.2,3087.2,3.0,3.9,4.7,10.5,write
2023-04-25T06:34:36.767179647Z,0,3299.9,3089.1,3.0,3.9,4.7,6.3,write
2023-04-25T06:34:37.767885162Z,0,3143.8,3089.6,3.1,4.7,6.3,7.9,write
2023-04-25T06:34:38.767088703Z,0,3021.4,3089.0,3.3,4.7,6.0,15.7,write
2023-04-25T06:34:39.76734607Z,0,2348.4,3082.5,3.4,8.9,15.2,56.6,write
2023-04-25T06:34:40.767303171Z,0,3262.1,3084.1,3.0,4.1,5.0,7.3,write
2023-04-25T06:34:41.76771281Z,0,3124.7,3084.4,3.1,4.7,6.0,8.4,write
2023-04-25T06:34:42.767167678Z,0,3238.8,3085.8,3.1,4.1,5.0,10.5,write
2023-04-25T06:34:43.767574799Z,0,3192.7,3086.7,3.0,4.5,5.8,8.1,write
2023-04-25T06:34:44.76717375Z,0,3161.3,3087.3,3.1,4.5,5.2,9.4,write
2023-04-25T06:34:45.767677714Z,0,3310.3,3089.1,3.0,3.9,4.5,5.5,write
2023-04-25T06:34:46.767438094Z,0,3142.8,3089.6,3.1,4.5,6.6,11.0,write
2023-04-25T06:34:47.767193099Z,0,3098.8,3089.6,3.1,5.0,7.1,10.5,write
2023-04-25T06:34:48.767144871Z,0,3121.2,3089.9,3.1,4.5,6.3,8.9,write
