time,errs,avgt,avgl,p50l,p95l,p99l,maxl,type
2023-04-25T04:33:24.020927978Z,0,3280.2,3340.9,2.8,5.2,10.0,21.0,write
2023-04-25T04:33:25.020993132Z,0,3912.7,3348.3,2.6,3.5,4.5,8.1,write
2023-04-25T04:33:26.021173952Z,0,2615.5,3339.0,3.3,8.1,13.1,21.0,write
2023-04-25T04:33:27.021042994Z,0,1201.2,3312.3,6.8,16.8,23.1,41.9,write
2023-04-25T04:33:28.021401712Z,0,2032.3,3296.5,3.8,12.6,22.0,46.1,write
2023-04-25T04:33:29.021153029Z,0,3557.9,3299.7,2.8,4.5,5.5,10.5,write
2023-04-25T04:33:30.021920241Z,0,2878.8,3294.6,3.1,6.3,10.5,15.2,write
2023-04-25T04:33:31.021860355Z,0,3154.2,3292.9,2.9,5.8,10.0,16.8,write
2023-04-25T04:33:32.021181497Z,0,3025.1,3289.8,3.3,4.7,5.8,7.9,write
2023-04-25T04:33:33.021483732Z,0,3504.9,3292.3,2.6,4.7,10.5,17.8,write
2023-04-25T04:33:34.020945286Z,0,3457.9,3294.2,2.9,4.7,5.8,11.0,write
2023-04-25T04:33:35.02100369Z,0,3712.8,3298.9,2.8,3.9,5.0,6.8,write
2023-04-25T04:33:36.021839116Z,0,3373.2,3299.8,2.8,4.7,10.5,18.9,write
2023-04-25T04:33:37.021274353Z,0,3937.2,3306.8,2.6,3.5,4.2,6.0,write
2023-04-25T04:33:38.021148862Z,0,2782.3,3301.1,3.4,6.0,8.9,16.3,write
2023-04-25T04:33:39.021667357Z,0,3571.1,3304.0,2.8,4.5,5.2,8.9,write
2023-04-25T04:33:40.020969435Z,0,3278.3,3303.7,2.8,5.0,10.5,22.0,write
2023-04-25T04:33:41.021228341Z,0,3844.0,3309.5,2.6,3.7,5.5,13.6,write
2023-04-25T04:33:42.021295432Z,0,3374.8,3310.2,2.8,5.2,9.4,15.7,write
2023-04-25T04:33:43.021316711Z,0,3892.9,3316.2,2.6,3.5,4.1,5.8,write
2023-04-25T04:33:44.021189738Z,0,3052.4,3313.5,3.0,5.8,10.5,15.2,write
2023-04-25T04:33:45.02168647Z,0,3707.2,3317.5,2.8,3.9,4.7,6.3,write
2023-04-25T04:33:46.020979133Z,0,3411.4,3318.5,2.8,5.2,8.1,17.8,write
2023-04-25T04:33:47.021422939Z,0,3163.6,3316.9,3.1,4.7,5.8,8.9,write
2023-04-25T04:33:48.021335856Z,0,3665.3,3320.4,2.6,4.1,6.0,13.1,write
2023-04-25T04:33:49.021154609Z,0,2896.5,3316.2,2.9,7.6,13.1,18.9,write
2023-04-25T04:33:50.021345329Z,0,2897.4,3312.2,3.1,6.0,12.6,18.9,write
2023-04-25T04:33:51.021517554Z,0,3056.5,3309.7,3.0,5.5,11.0,23.1,write
2023-04-25T04:33:52.021834691Z,0,3758.8,3314.0,2.6,3.9,4.7,6.6,write
2023-04-25T04:33:53.021170825Z,0,3300.2,3313.9,2.8,5.2,9.4,17.8,write
2023-04-25T04:33:54.021312835Z,0,3611.5,3316.6,2.8,4.5,6.3,13.6,write
2023-04-25T04:33:55.02142911Z,0,3147.6,3315.1,2.8,6.3,11.5,28.3,write
2023-04-25T04:33:56.021279626Z,0,2982.4,3312.0,3.1,5.2,11.0,24.1,write
2023-04-25T04:33:57.021261151Z,0,3480.1,3313.6,2.6,5.0,7.9,15.2,write
2023-04-25T04:33:58.021775333Z,0,3107.4,3311.7,3.1,5.0,7.1,11.0,write
2023-04-25T04:33:59.021243257Z,0,3213.7,3310.8,3.1,4.7,5.5,8.1,write
2023-04-25T04:34:00.02102984Z,0,2946.6,3307.6,3.3,5.5,8.9,12.1,write
2023-04-25T04:34:01.02152601Z,0,3208.4,3306.7,3.1,4.7,5.5,13.6,write
2023-04-25T04:34:02.020917517Z,0,3551.2,3308.9,2.6,5.0,8.4,19.9,write
2023-04-25T04:34:03.020917947Z,0,3988.0,3314.7,2.5,3.5,4.2,7.3,write
2023-04-25T04:34:04.021225414Z,0,3477.9,3316.1,2.6,5.5,11.0,16.8,write
2023-04-25T04:34:05.021372412Z,0,3918.4,3321.2,2.6,3.7,4.2,6.3,write
2023-04-25T04:34:06.020935354Z,0,3422.5,3322.1,2.8,5.0,8.9,13.6,write
2023-04-25T04:34:07.02101073Z,0,3523.7,3323.7,2.9,4.1,5.0,7.9,write
2023-04-25T04:34:08.02131972Z,0,3575.9,3325.8,2.6,4.5,10.5,23.1,write
2023-04-25T04:34:09.021494515Z,0,3095.5,3323.9,3.1,5.0,6.3,11.5,write
2023-04-25T04:34:10.021034356Z,0,3661.7,3326.7,2.8,4.1,4.7,6.3,write
2023-04-25T04:34:11.021004651Z,0,3189.1,3325.6,2.8,6.0,10.5,15.2,write
2023-04-25T04:34:12.021317611Z,0,3950.8,3330.6,2.5,3.5,4.1,6.0,write
2023-04-25T04:34:13.021437491Z,0,3529.6,3332.2,2.6,4.7,8.9,14.7,write
2023-04-25T04:34:14.021860566Z,0,3904.3,3336.7,2.6,3.7,4.5,8.9,write
2023-04-25T04:34:15.02093646Z,0,3405.1,3337.2,2.8,5.0,10.0,17.8,write
2023-04-25T04:34:16.021413523Z,0,2780.7,3332.9,2.9,7.1,15.2,35.7,write
2023-04-25T04:34:17.02112269Z,0,945.3,3314.5,8.9,22.0,32.5,92.3,write
2023-04-25T04:34:18.021434592Z,0,3226.0,3313.8,2.8,6.3,9.4,16.3,write
2023-04-25T04:34:19.020985948Z,0,3130.4,3312.5,2.9,6.0,10.0,13.1,write
2023-04-25T04:34:20.021558984Z,0,3413.0,3313.2,2.6,5.2,8.4,14.2,write
2023-04-25T04:34:21.02100292Z,0,3590.0,3315.3,2.8,4.2,5.8,12.6,write
2023-04-25T04:34:22.021474179Z,0,3367.4,3315.7,2.8,5.2,10.0,18.9,write
2023-04-25T04:34:23.021091951Z,0,3802.5,3319.2,2.6,3.8,4.7,10.5,write
2023-04-25T04:34:24.021212042Z,0,3431.6,3320.1,2.8,4.5,11.0,17.8,write
2023-04-25T04:34:25.021347562Z,0,3226.6,3319.4,3.0,4.5,5.5,7.1,write
2023-04-25T04:34:26.021036895Z,0,3504.1,3320.7,2.6,5.5,8.4,13.1,write
2023-04-25T04:34:27.021302366Z,0,3133.2,3319.4,3.1,4.7,5.2,10.0,write
2023-04-25T04:34:28.021288584Z,0,3126.0,3318.0,3.1,4.7,5.8,7.9,write
2023-04-25T04:34:29.020973317Z,0,2929.9,3315.3,3.1,5.5,11.0,15.7,write
2023-04-25T04:34:30.021154854Z,0,3300.4,3315.2,3.0,4.5,5.2,6.8,write
2023-04-25T04:34:31.021486526Z,0,2905.0,3312.3,3.1,5.5,11.0,29.4,write
2023-04-25T04:34:32.021301962Z,0,3597.7,3314.3,2.8,4.1,5.0,11.0,write
2023-04-25T04:34:33.021315961Z,0,3419.0,3315.0,2.6,5.0,10.5,16.3,write
2023-04-25T04:34:34.020930142Z,0,3504.4,3316.3,2.8,4.5,5.2,8.1,write
2023-04-25T04:34:35.021175805Z,0,3709.1,3318.9,2.6,3.9,6.6,14.2,write
2023-04-25T04:34:36.020980298Z,0,3193.6,3318.1,3.0,5.2,10.0,21.0,write
2023-04-25T04:34:37.021046523Z,0,3977.7,3322.5,2.5,3.5,4.2,6.3,write
2023-04-25T04:34:43.084128874Z,0,3314.0,3333.3,2.9,4.7,6.0,15.7,write
2023-04-25T04:34:44.084150375Z,0,3123.9,3228.7,2.9,6.0,10.5,16.3,write
2023-04-25T04:34:45.084235218Z,0,2972.7,3143.4,3.3,5.0,6.3,9.4,write
2023-04-25T04:34:46.084231716Z,0,3649.0,3269.8,2.8,3.9,4.7,6.8,write
2023-04-25T04:34:47.083699325Z,0,2909.5,3197.8,3.1,6.0,10.5,14.7,write
2023-04-25T04:34:48.084145873Z,0,3603.4,3265.4,2.8,4.1,5.0,7.3,write
2023-04-25T04:34:49.083859612Z,0,3086.9,3239.9,3.0,5.5,10.0,16.3,write
2023-04-25T04:34:50.083809432Z,0,3762.2,3305.2,2.6,3.8,4.5,8.4,write
2023-04-25T04:34:51.08437463Z,0,3144.2,3287.3,2.9,5.2,11.0,37.7,write
2023-04-25T04:34:52.083932644Z,0,3697.6,3328.3,2.8,3.8,4.7,6.3,write
2023-04-25T04:34:53.083930658Z,0,3269.0,3322.9,2.8,5.5,10.0,21.0,write
2023-04-25T04:34:54.084228102Z,0,3335.0,3323.9,3.0,4.5,5.5,10.0,write
2023-04-25T04:34:55.083863145Z,0,3662.3,3349.9,2.8,3.9,4.7,6.3,write
2023-04-25T04:34:56.084595118Z,0,2203.4,3268.0,3.4,12.1,16.8,31.5,write
2023-04-25T04:34:57.083744702Z,0,3722.2,3298.2,2.8,3.8,4.5,7.3,write
2023-04-25T04:34:58.084129266Z,0,2996.8,3279.4,3.0,6.0,11.5,19.9,write
2023-04-25T04:34:59.08430046Z,0,3697.4,3304.0,2.8,3.8,4.7,6.0,write
2023-04-25T04:35:00.083702768Z,0,3186.9,3297.5,2.8,5.2,11.5,32.5,write
2023-04-25T04:35:01.083892046Z,0,3139.4,3289.2,3.0,5.0,7.9,17.8,write
2023-04-25T04:35:02.08390169Z,0,3146.0,3282.0,2.8,6.0,11.0,22.0,write
2023-04-25T04:35:03.083924537Z,0,3434.9,3289.3,2.8,4.7,6.8,14.2,write
2023-04-25T04:35:04.084501041Z,0,3169.2,3283.8,3.0,5.0,8.1,27.3,write
2023-04-25T04:35:05.083830538Z,0,2689.8,3258.0,3.4,7.3,11.5,27.3,write
2023-04-25T04:35:06.084093941Z,0,2986.2,3246.7,3.1,5.2,8.4,16.3,write
2023-04-25T04:35:07.083816029Z,0,2997.8,3236.7,3.0,5.8,11.0,22.0,write
2023-04-25T04:35:08.083906248Z,0,3013.7,3228.2,3.3,5.0,5.8,7.9,write
2023-04-25T04:35:09.08380893Z,0,2995.3,3219.5,3.1,5.2,8.4,13.6,write
2023-04-25T04:35:10.08375521Z,0,3366.2,3224.8,2.9,4.7,6.3,12.1,write
2023-04-25T04:35:11.08408549Z,0,3264.9,3226.2,2.8,5.5,10.0,29.4,write
2023-04-25T04:35:12.083698248Z,0,1450.6,3167.0,5.8,15.7,23.1,32.5,write
2023-04-25T04:35:13.083684475Z,0,926.0,3094.7,10.0,21.0,29.4,67.1,write
2023-04-25T04:35:14.083694055Z,0,2149.0,3065.2,3.8,11.0,17.8,24.1,write
2023-04-25T04:35:15.083684007Z,0,3440.0,3076.5,2.9,4.5,5.5,7.9,write
2023-04-25T04:35:16.084228633Z,0,3007.4,3074.5,3.0,5.8,10.0,16.8,write
2023-04-25T04:35:17.083774694Z,0,3535.6,3087.6,2.8,4.5,5.5,10.0,write
2023-04-25T04:35:18.083756079Z,0,3064.1,3087.0,3.0,6.0,9.4,16.3,write
2023-04-25T04:35:19.084208863Z,0,3778.3,3105.7,2.6,3.8,4.7,6.6,write
2023-04-25T04:35:20.084584048Z,0,3022.9,3103.5,3.1,5.2,10.0,14.7,write
2023-04-25T04:35:21.084082759Z,0,3000.5,3100.9,3.1,5.2,12.6,24.1,write
2023-04-25T04:35:22.083768212Z,0,3173.0,3102.7,3.0,5.0,10.5,17.8,write
2023-04-25T04:35:23.084199974Z,0,3779.4,3119.2,2.6,3.8,4.7,7.6,write
2023-04-25T04:35:24.083685105Z,0,3196.6,3121.0,2.9,5.8,9.4,17.8,write
2023-04-25T04:35:25.083834935Z,0,3152.5,3121.8,3.1,4.7,5.5,7.9,write
2023-04-25T04:35:26.083858645Z,0,3384.9,3127.7,2.8,5.0,9.4,13.1,write
2023-04-25T04:35:27.0839448Z,0,3125.7,3127.7,3.1,4.7,6.3,15.2,write
2023-04-25T04:35:28.084219338Z,0,3164.1,3128.5,3.1,4.7,5.8,7.1,write
2023-04-25T04:35:29.084051476Z,0,2934.5,3124.4,3.1,6.0,10.5,14.7,write
2023-04-25T04:35:30.083938936Z,0,3133.4,3124.5,3.1,4.7,5.8,7.3,write
2023-04-25T04:35:31.084238804Z,0,3022.1,3122.5,3.0,5.8,9.4,15.2,write
2023-04-25T04:35:32.083709724Z,0,3081.6,3121.6,3.1,4.7,5.5,8.9,write
2023-04-25T04:35:33.083996778Z,0,3677.9,3132.5,2.6,3.9,5.5,12.6,write
2023-04-25T04:35:34.08444045Z,0,2918.7,3128.4,3.3,5.2,11.0,15.7,write
2023-04-25T04:35:35.083903479Z,0,3590.9,3137.2,2.8,4.2,5.2,8.9,write
2023-04-25T04:35:36.083813391Z,0,3020.3,3135.0,3.0,5.8,10.5,13.6,write
2023-04-25T04:35:37.083728652Z,0,3666.3,3144.6,2.8,4.1,5.2,7.9,write
2023-04-25T04:35:38.08369141Z,0,3083.1,3143.6,2.9,6.0,10.5,21.0,write
2023-04-25T04:35:39.083939716Z,0,3297.2,3146.2,3.0,4.7,5.5,7.3,write
2023-04-25T04:35:40.084197422Z,0,3451.1,3151.5,2.8,5.0,8.9,16.8,write
2023-04-25T04:35:41.083963082Z,0,3030.7,3149.5,3.1,5.0,6.8,19.9,write
2023-04-25T04:35:42.083709272Z,0,3109.8,3148.8,3.1,4.7,6.0,10.5,write
2023-04-25T04:35:43.0837368Z,0,3228.9,3150.1,2.8,5.5,11.0,16.8,write
2023-04-25T04:35:44.084114901Z,0,3736.6,3159.6,2.8,3.8,4.7,8.9,write
2023-04-25T04:35:45.083911448Z,0,3083.6,3158.4,3.0,5.8,10.5,14.7,write
2023-04-25T04:35:46.084297108Z,0,3115.8,3157.7,3.1,4.7,5.8,8.1,write
2023-04-25T04:35:47.08374746Z,0,3043.7,3155.9,3.1,5.0,7.3,12.6,write
2023-04-25T04:35:48.084015169Z,0,3353.1,3158.9,2.9,4.7,8.1,12.6,write
2023-04-25T04:35:49.083690922Z,0,3726.2,3167.4,2.8,3.8,4.7,7.3,write
2023-04-25T04:35:50.083757471Z,0,2870.8,3163.0,3.1,6.3,11.0,16.8,write
2023-04-25T04:35:51.083730941Z,0,3702.1,3170.9,2.6,4.1,5.2,8.9,write
2023-04-25T04:35:52.083681012Z,0,3418.2,3174.4,2.8,5.5,7.9,14.2,write
2023-04-25T04:35:53.083773795Z,0,3772.6,3182.8,2.6,3.8,4.7,6.0,write
2023-04-25T04:35:54.084214287Z,0,3247.6,3183.7,2.9,5.5,9.4,13.6,write
2023-04-25T04:35:55.083685304Z,0,3156.7,3183.3,3.1,4.7,5.8,8.4,write
2023-04-25T04:35:56.083952426Z,0,3375.1,3185.9,2.8,5.0,9.4,15.2,write
2023-04-25T04:35:57.083704782Z,0,3351.8,3188.1,2.9,4.5,5.8,15.7,write
2023-04-25T04:35:58.083670795Z,0,3703.1,3194.9,2.6,3.9,5.0,7.9,write
2023-04-25T04:35:59.083900188Z,0,2904.3,3191.1,3.1,5.8,10.5,15.7,write
2023-04-25T04:36:00.084204607Z,0,3220.0,3191.5,3.1,4.7,5.5,7.6,write
2023-04-25T04:36:01.084411247Z,0,2905.4,3187.9,3.1,5.2,15.7,27.3,write
2023-04-25T04:36:02.084010739Z,0,3172.3,3187.7,3.1,4.5,5.8,10.5,write
2023-04-25T04:36:03.083786418Z,0,2854.6,3183.6,3.1,5.0,17.8,37.7,write
2023-04-25T04:36:04.084337215Z,0,1141.4,3158.7,7.6,18.9,25.2,32.5,write
2023-04-25T04:36:05.083699703Z,0,958.6,3132.2,9.4,21.0,30.4,41.9,write
2023-04-25T04:36:06.083722841Z,0,1966.0,3118.3,4.5,12.1,18.9,32.5,write
2023-04-25T04:36:07.084133869Z,0,2861.8,3115.3,3.3,6.0,9.4,15.2,write
2023-04-25T04:36:08.084617848Z,0,3632.2,3121.3,2.8,4.1,5.0,6.8,write
2023-04-25T04:36:09.084333787Z,0,3415.0,3124.7,2.8,5.2,8.4,14.7,write
2023-04-25T04:36:10.083690894Z,0,3152.0,3125.0,3.1,4.7,5.8,16.8,write
2023-04-25T04:36:11.083833667Z,0,2967.6,3123.2,3.1,5.8,9.4,13.1,write
2023-04-25T04:36:12.084598396Z,0,3239.5,3124.5,3.0,4.7,5.5,7.6,write
2023-04-25T04:36:13.084129902Z,0,3073.4,3123.9,3.1,5.0,7.9,14.2,write
2023-04-25T04:36:14.083749069Z,0,2758.1,3120.0,3.3,6.8,11.5,15.7,write
2023-04-25T04:36:15.083767051Z,0,3007.9,3118.8,3.1,5.5,7.6,14.7,write
2023-04-25T04:36:16.084596802Z,0,2755.7,3114.9,3.3,7.1,12.1,21.0,write
2023-04-25T04:36:17.083855214Z,0,3125.3,3115.0,3.1,5.0,7.3,13.6,write
2023-04-25T04:36:18.083687386Z,0,2881.5,3112.6,3.1,6.8,10.0,14.2,write
2023-04-25T04:36:19.083822954Z,0,3807.5,3119.7,2.6,3.7,4.5,7.3,write
2023-04-25T04:36:20.084138731Z,0,3297.0,3121.5,2.8,5.2,9.4,12.1,write
2023-04-25T04:36:21.083760305Z,0,3080.2,3121.1,3.1,4.7,6.3,14.2,write
2023-04-25T04:36:22.084210272Z,0,3203.6,3122.0,2.9,5.5,8.9,15.2,write
2023-04-25T04:36:23.084195833Z,0,3152.0,3122.3,3.1,4.7,5.8,7.3,write
2023-04-25T04:36:24.084087486Z,0,3627.4,3127.2,2.8,4.1,5.0,7.6,write
2023-04-25T04:36:25.084700561Z,0,3008.2,3126.0,3.0,6.0,10.5,16.8,write
2023-04-25T04:36:26.083780905Z,0,3301.0,3127.7,3.0,4.7,5.8,8.4,write
2023-04-25T04:36:27.084170537Z,0,3234.7,3128.7,2.9,5.0,9.4,13.6,write
2023-04-25T04:36:28.08419028Z,0,3470.9,3132.0,2.9,4.5,5.5,6.8,write
2023-04-25T04:36:29.083685024Z,0,3348.7,3134.0,2.8,5.5,9.4,17.8,write
2023-04-25T04:36:30.084014868Z,0,3614.8,3138.5,2.8,4.1,5.0,7.6,write
2023-04-25T04:36:31.083705736Z,0,3411.1,3141.0,2.8,5.2,10.0,14.2,write
2023-04-25T04:36:32.083776127Z,0,3458.8,3143.8,2.9,4.5,5.2,8.4,write
2023-04-25T04:36:33.083712163Z,0,3762.2,3149.4,2.6,3.8,4.5,7.1,write
2023-04-25T04:36:34.083755594Z,0,3193.9,3149.8,2.9,5.8,10.0,15.2,write
2023-04-25T04:36:35.083828415Z,0,3751.7,3155.1,2.6,3.8,4.7,7.1,write
2023-04-25T04:36:36.084227898Z,0,3153.7,3155.1,2.9,5.5,12.1,18.9,write
2023-04-25T04:36:37.085207517Z,0,3748.3,3160.3,2.6,3.8,4.7,7.1,write
2023-04-25T04:36:38.084215873Z,0,3157.1,3160.3,2.9,5.8,11.0,16.3,write
2023-04-25T04:36:39.084041876Z,0,3706.6,3164.9,2.8,3.8,4.7,6.8,write
2023-04-25T04:36:40.084479033Z,0,3279.6,3165.9,2.8,5.5,9.4,17.8,write
2023-04-25T04:36:41.083700986Z,0,3512.7,3168.8,2.8,4.5,6.0,15.2,write
2023-04-25T04:36:42.084393435Z,0,3437.6,3171.1,2.8,5.0,10.0,16.3,write
2023-04-25T04:36:43.083990269Z,0,3168.3,3171.0,3.1,5.0,5.8,8.1,write
2023-04-25T04:36:44.084299097Z,0,3347.0,3172.5,3.0,4.5,5.2,7.3,write
2023-04-25T04:36:45.084554089Z,0,2959.2,3170.7,3.1,6.0,9.4,21.0,write
2023-04-25T04:36:46.083854466Z,0,3073.2,3170.0,3.1,5.2,6.6,10.0,write
2023-04-25T04:36:47.083687807Z,0,2723.5,3166.4,3.3,7.1,10.0,15.7,write
2023-04-25T04:36:48.084592875Z,0,3706.6,3170.7,2.6,3.8,5.0,9.4,write
2023-04-25T04:36:49.0837487Z,0,3354.8,3172.1,2.8,5.2,10.5,14.2,write
2023-04-25T04:36:50.084181932Z,0,3291.6,3173.1,3.0,4.5,5.5,8.4,write
2023-04-25T04:36:51.084002879Z,0,3589.6,3176.3,2.8,4.2,5.2,11.5,write
2023-04-25T04:36:52.084188308Z,0,3047.4,3175.3,3.1,5.5,9.4,14.7,write
2023-04-25T04:36:53.083736601Z,0,3262.5,3176.0,3.0,4.5,5.2,7.3,write
2023-04-25T04:36:54.084261957Z,0,3017.4,3174.8,3.0,5.8,9.4,17.8,write
2023-04-25T04:36:55.084079994Z,0,3007.5,3173.5,3.1,5.2,12.6,19.9,write
2023-04-25T04:36:56.084521432Z,0,1230.5,3159.0,6.3,18.9,26.2,44.0,write
